student_id,term_code,workday_course_section_id,subject,catalog_number,credits,grading_basis,letter_grade,grade_points
S000100,2025SP,WD-2025SP-PSYC-198A,PSYC,198,3,Graded,B,2.92
S000100,2025SP,WD-2025SP-BIOL-147C,BIOL,147,3,Graded,B-,2.81
S000100,2025SP,WD-2025SP-HSSP-168A,HSSP,168,3,Graded,B,3.08
S000102,2025SP,WD-2025SP-HIST-179C,HIST,179,3,Graded,B,3.09
S000102,2025SP,WD-2025SP-ENG-123C,ENG,123,3,Graded,B+,3.35
S000102,2025SP,WD-2025SP-POL-115C,POL,115,3,Graded,B+,3.28
S000102,2025SP,WD-2025SP-ENVS-182A,ENVS,182,3,Graded,B+,3.26
S000102,2025SP,WD-2025SP-ANTH-149C,ANTH,149,3,Graded,B+,3.28
S000103,2025SP,WD-2025SP-ANTH-162D,ANTH,162,4,Graded,B,2.87
S000103,2025SP,WD-2025SP-MATH-154B,MATH,154,3,Graded,B-,2.77
S000103,2025SP,WD-2025SP-HSSP-116D,HSSP,116,3,Graded,B-,2.83
S000103,2025SP,WD-2025SP-NEUR-137B,NEUR,137,3,Graded,B-,2.68
S000104,2025SP,WD-2025SP-HSSP-157D,HSSP,157,3,Graded,B,3.16
S000104,2025SP,WD-2025SP-HSSP-121A,HSSP,121,3,Graded,B+,3.48
S000106,2025SP,WD-2025SP-ENVS-193B,ENVS,193,3,Graded,A-,3.73
S000106,2025SP,WD-2025SP-PSYC-174D,PSYC,174,3,Graded,A-,3.84
S000106,2025SP,WD-2025SP-ECON-143B,ECON,143,3,Graded,A-,3.73
S000106,2025SP,WD-2025SP-MATH-193A,MATH,193,4,Graded,A-,3.64
S000107,2025SP,WD-2025SP-ANTH-144C,ANTH,144,3,Graded,B,3.15
S000107,2025SP,WD-2025SP-PHIL-181A,PHIL,181,4,Graded,B+,3.22
S000107,2025SP,WD-2025SP-PSYC-160B,PSYC,160,3,Graded,A-,3.56
S000108,2025SP,WD-2025SP-AMST-124A,AMST,124,3,Graded,D,1.29
S000110,2025SP,WD-2025SP-PHIL-158B,PHIL,158,4,Graded,B,2.98
S000110,2025SP,WD-2025SP-ANTH-151A,ANTH,151,4,Graded,B+,3.29
S000110,2025SP,WD-2025SP-BIOL-101B,BIOL,101,3,Graded,B,3.0
S000113,2025SP,WD-2025SP-COSI-189C,COSI,189,4,Graded,A-,3.7
S000113,2025SP,WD-2025SP-HSSP-133B,HSSP,133,3,Graded,B+,3.49
S000113,2025SP,WD-2025SP-BIOL-130D,BIOL,130,3,Graded,A-,3.61
S000113,2025SP,WD-2025SP-ECON-189B,ECON,189,3,Graded,A-,3.59
S000114,2025SP,WD-2025SP-HSSP-186C,HSSP,186,3,Graded,A-,3.75
S000114,2025SP,WD-2025SP-AMST-132C,AMST,132,4,Graded,A-,3.64
S000114,2025SP,WD-2025SP-ENVS-185D,ENVS,185,4,Graded,A,3.9
S000115,2025SP,WD-2025SP-POL-110C,POL,110,3,Graded,B,2.98
S000115,2025SP,WD-2025SP-BUS-135D,BUS,135,3,Graded,B,2.93
S000115,2025SP,WD-2025SP-ANTH-131C,ANTH,131,3,Graded,B,2.97
S000117,2025SP,WD-2025SP-BIOL-157C,BIOL,157,3,Graded,D,1.31
S000118,2025SP,WD-2025SP-ENVS-193A,ENVS,193,3,Graded,A,4.0
S000118,2025SP,WD-2025SP-POL-120B,POL,120,3,Graded,A,4.0
S000118,2025SP,WD-2025SP-CHEM-191C,CHEM,191,3,Graded,A,4.0
S000118,2025SP,WD-2025SP-ECON-196A,ECON,196,3,Graded,A,3.89
S000118,2025SP,WD-2025SP-ANTH-192C,ANTH,192,3,Graded,A,3.97
S000120,2025SP,WD-2025SP-ECON-167B,ECON,167,3,Graded,A,4.0
S000120,2025SP,WD-2025SP-BUS-153B,BUS,153,3,Graded,A,4.0
S000120,2025SP,WD-2025SP-PSYC-132C,PSYC,132,3,Graded,A,4.0
S000120,2025SP,WD-2025SP-BIOL-189D,BIOL,189,4,Graded,A,3.87
S000121,2025SP,WD-2025SP-POL-115B,POL,115,3,Graded,B-,2.79
S000121,2025SP,WD-2025SP-HIST-149C,HIST,149,3,Graded,B,2.93
S000121,2025SP,WD-2025SP-PSYC-161A,PSYC,161,3,Graded,B,3.0
S000121,2025SP,WD-2025SP-ANTH-136C,ANTH,136,4,Graded,B,2.95
S000121,2025SP,WD-2025SP-BIOL-128C,BIOL,128,3,Graded,B-,2.84
S000123,2025SP,WD-2025SP-HSSP-118D,HSSP,118,4,Graded,A-,3.56
S000123,2025SP,WD-2025SP-CHEM-145B,CHEM,145,4,Graded,B+,3.44
S000123,2025SP,WD-2025SP-PHIL-163C,PHIL,163,3,Graded,B+,3.42
S000124,2025SP,WD-2025SP-MATH-182A,MATH,182,3,Graded,C-,1.65
S000124,2025SP,WD-2025SP-ENG-164C,ENG,164,3,Graded,C-,1.53
S000124,2025SP,WD-2025SP-BUS-159C,BUS,159,3,Graded,D,1.39
S000124,2025SP,WD-2025SP-POL-133B,POL,133,4,Graded,D,1.32
S000127,2025SP,WD-2025SP-POL-103B,POL,103,3,Graded,A-,3.57
S000127,2025SP,WD-2025SP-PSYC-178D,PSYC,178,3,Graded,A-,3.73
S000127,2025SP,WD-2025SP-HIST-199D,HIST,199,3,Graded,A-,3.78
S000127,2025SP,WD-2025SP-ECON-168D,ECON,168,3,Graded,A-,3.71
S000128,2025SP,WD-2025SP-ANTH-105C,ANTH,105,3,Graded,A-,3.74
S000128,2025SP,WD-2025SP-BUS-136D,BUS,136,3,Graded,A-,3.69
S000128,2025SP,WD-2025SP-BIOL-116B,BIOL,116,3,Graded,A-,3.78
S000128,2025SP,WD-2025SP-HSSP-195C,HSSP,195,3,Graded,A-,3.7
S000128,2025SP,WD-2025SP-COSI-191D,COSI,191,3,Graded,A-,3.54
S000129,2025SP,WD-2025SP-NEUR-138B,NEUR,138,3,Graded,B,3.03
S000129,2025SP,WD-2025SP-MATH-129D,MATH,129,3,Graded,B,3.11
S000129,2025SP,WD-2025SP-BUS-167A,BUS,167,3,Graded,B,2.86
S000129,2025SP,WD-2025SP-MATH-194B,MATH,194,3,Graded,B-,2.73
S000129,2025SP,WD-2025SP-ANTH-199D,ANTH,199,3,Graded,B,2.85
S000130,2025SP,WD-2025SP-MATH-126B,MATH,126,4,Graded,B+,3.47
S000130,2025SP,WD-2025SP-HSSP-172D,HSSP,172,3,Graded,B+,3.36
S000130,2025SP,WD-2025SP-CHEM-144B,CHEM,144,3,Graded,A-,3.57
S000130,2025SP,WD-2025SP-PSYC-125A,PSYC,125,3,Graded,B+,3.38
S000131,2025SP,WD-2025SP-AMST-190B,AMST,190,3,Graded,A,3.88
S000132,2025SP,WD-2025SP-ENVS-131B,ENVS,131,3,Graded,A-,3.53
S000132,2025SP,WD-2025SP-ANTH-123C,ANTH,123,3,Graded,B+,3.41
S000132,2025SP,WD-2025SP-ECON-171A,ECON,171,3,Graded,B+,3.37
S000132,2025SP,WD-2025SP-NEUR-199B,NEUR,199,3,Graded,B+,3.47
S000132,2025SP,WD-2025SP-CHEM-119C,CHEM,119,3,Graded,B+,3.48
S000132,2025SP,WD-2025SP-BIOL-150B,BIOL,150,3,Graded,A-,3.6
S000133,2025SP,WD-2025SP-NEUR-160D,NEUR,160,4,Graded,A-,3.78
S000133,2025SP,WD-2025SP-BUS-151A,BUS,151,3,Graded,A,3.86
S000135,2025SP,WD-2025SP-ENG-108A,ENG,108,4,Graded,B-,2.55
S000135,2025SP,WD-2025SP-NEUR-180A,NEUR,180,3,Graded,B-,2.79
S000135,2025SP,WD-2025SP-AMST-135C,AMST,135,3,Graded,B,2.9
S000135,2025SP,WD-2025SP-ENVS-179C,ENVS,179,3,Graded,B-,2.52
S000135,2025SP,WD-2025SP-ENG-106C,ENG,106,3,Graded,B-,2.65
S000136,2025SP,WD-2025SP-AMST-104C,AMST,104,3,Graded,B+,3.42
S000136,2025SP,WD-2025SP-NEUR-143A,NEUR,143,3,Graded,B+,3.43
S000136,2025SP,WD-2025SP-COSI-101B,COSI,101,3,Graded,B,3.09
S000136,2025SP,WD-2025SP-ENG-188D,ENG,188,3,Graded,B+,3.47
S000136,2025SP,WD-2025SP-ENVS-163D,ENVS,163,3,Graded,B+,3.4
S000136,2025SP,WD-2025SP-POL-100C,POL,100,3,Graded,B+,3.36
S000137,2025SP,WD-2025SP-PSYC-178B,PSYC,178,3,Graded,F,0.1
S000137,2025SP,WD-2025SP-HIST-180C,HIST,180,3,Graded,F,0.0
S000137,2025SP,WD-2025SP-MATH-149C,MATH,149,3,Graded,F,0.0
S000137,2025SP,WD-2025SP-NEUR-171D,NEUR,171,3,Graded,F,0.21
S000138,2025SP,WD-2025SP-BUS-145B,BUS,145,3,Graded,B,2.93
S000138,2025SP,WD-2025SP-PHIL-118B,PHIL,118,3,Graded,B-,2.77
S000138,2025SP,WD-2025SP-HSSP-159C,HSSP,159,4,Graded,B,2.97
S000138,2025SP,WD-2025SP-ENVS-121C,ENVS,121,3,Graded,B,2.93
S000139,2025SP,WD-2025SP-MATH-186A,MATH,186,3,Graded,A,4.0
S000140,2025SP,WD-2025SP-PSYC-192D,PSYC,192,4,Graded,A-,3.66
S000140,2025SP,WD-2025SP-ECON-175A,ECON,175,4,Graded,A,3.93
S000140,2025SP,WD-2025SP-MATH-192B,MATH,192,3,Graded,A-,3.64
S000140,2025SP,WD-2025SP-HSSP-118D,HSSP,118,3,Graded,A,3.86
S000140,2025SP,WD-2025SP-NEUR-144C,NEUR,144,3,Graded,A-,3.76
S000143,2025SP,WD-2025SP-ANTH-103C,ANTH,103,3,Graded,A-,3.71
S000143,2025SP,WD-2025SP-NEUR-161B,NEUR,161,3,Graded,A-,3.71
S000143,2025SP,WD-2025SP-PSYC-155B,PSYC,155,3,Graded,A-,3.52
S000144,2025SP,WD-2025SP-PHIL-134D,PHIL,134,3,Graded,C+,2.34
S000145,2025SP,WD-2025SP-ECON-114A,ECON,114,3,Graded,B-,2.52
S000145,2025SP,WD-2025SP-MATH-160D,MATH,160,3,Graded,C+,2.34
S000145,2025SP,WD-2025SP-PHIL-196D,PHIL,196,3,Graded,C+,2.37
S000145,2025SP,WD-2025SP-POL-126B,POL,126,3,Graded,C+,2.44
S000145,2025SP,WD-2025SP-HIST-123D,HIST,123,3,Graded,B-,2.66
S000145,2025SP,WD-2025SP-NEUR-145C,NEUR,145,3,Graded,B-,2.54
S000147,2025SP,WD-2025SP-CHEM-175B,CHEM,175,3,Graded,B,3.14
S000147,2025SP,WD-2025SP-PSYC-137A,PSYC,137,3,Graded,B,3.06
S000147,2025SP,WD-2025SP-HSSP-122D,HSSP,122,3,Graded,B,3.06
S000147,2025SP,WD-2025SP-PSYC-166B,PSYC,166,3,Graded,B,3.17
S000147,2025SP,WD-2025SP-COSI-110C,COSI,110,3,Graded,B,3.14
S000151,2025SP,WD-2025SP-HIST-130C,HIST,130,4,Graded,A,4.0
S000151,2025SP,WD-2025SP-HSSP-121B,HSSP,121,3,Graded,A,4.0
S000152,2025SP,WD-2025SP-POL-153C,POL,153,3,Graded,F,0.59
S000152,2025SP,WD-2025SP-BUS-167B,BUS,167,3,Graded,F,0.68
S000152,2025SP,WD-2025SP-POL-140C,POL,140,3,Graded,F,0.78
S000152,2025SP,WD-2025SP-ANTH-120B,ANTH,120,3,Graded,F,0.54
S000152,2025SP,WD-2025SP-ECON-161A,ECON,161,3,Graded,F,0.7
S000153,2025SP,WD-2025SP-BIOL-122A,BIOL,122,3,Graded,B,3.1
S000153,2025SP,WD-2025SP-HIST-120D,HIST,120,3,Graded,B,3.04
S000153,2025SP,WD-2025SP-PHIL-120C,PHIL,120,3,Graded,B,3.15
S000153,2025SP,WD-2025SP-BUS-139D,BUS,139,4,Graded,B,3.17
S000154,2025SP,WD-2025SP-CHEM-101D,CHEM,101,4,Graded,A,3.86
S000154,2025SP,WD-2025SP-ANTH-183C,ANTH,183,3,Graded,A,4.0
S000154,2025SP,WD-2025SP-BUS-122D,BUS,122,3,Graded,A,3.95
S000154,2025SP,WD-2025SP-HSSP-177D,HSSP,177,3,Graded,A,4.0
S000155,2025SP,WD-2025SP-ANTH-141A,ANTH,141,3,Graded,A,4.0
S000155,2025SP,WD-2025SP-BUS-152D,BUS,152,4,Graded,A,4.0
S000155,2025SP,WD-2025SP-HSSP-136C,HSSP,136,4,Graded,A,3.97
S000155,2025SP,WD-2025SP-MATH-175C,MATH,175,3,Graded,A,4.0
S000155,2025SP,WD-2025SP-AMST-176C,AMST,176,3,Graded,A,4.0
S000156,2025SP,WD-2025SP-ENVS-155B,ENVS,155,3,Graded,B+,3.39
S000156,2025SP,WD-2025SP-COSI-132C,COSI,132,3,Graded,A-,3.61
S000156,2025SP,WD-2025SP-HSSP-103B,HSSP,103,3,Graded,A-,3.6
S000156,2025SP,WD-2025SP-ECON-113B,ECON,113,4,Graded,A-,3.61
S000156,2025SP,WD-2025SP-PHIL-154A,PHIL,154,4,Graded,A-,3.56
S000158,2025SP,WD-2025SP-BIOL-192B,BIOL,192,3,Graded,A,3.94
S000158,2025SP,WD-2025SP-MATH-190A,MATH,190,3,Graded,A-,3.84
S000158,2025SP,WD-2025SP-HIST-170A,HIST,170,3,Graded,A,3.87
S000158,2025SP,WD-2025SP-PHIL-136B,PHIL,136,3,Graded,A,4.0
S000158,2025SP,WD-2025SP-AMST-187C,AMST,187,3,Graded,A-,3.69
S000159,2025SP,WD-2025SP-POL-197C,POL,197,3,Graded,B+,3.24
S000159,2025SP,WD-2025SP-PSYC-111A,PSYC,111,3,Graded,B+,3.34
S000159,2025SP,WD-2025SP-ENG-126C,ENG,126,4,Graded,B+,3.27
S000159,2025SP,WD-2025SP-HSSP-131C,HSSP,131,4,Graded,B+,3.22
S000162,2025SP,WD-2025SP-BIOL-179D,BIOL,179,3,Graded,B+,3.28
S000162,2025SP,WD-2025SP-HIST-112D,HIST,112,3,Graded,B+,3.25
S000164,2025SP,WD-2025SP-HSSP-142A,HSSP,142,3,Graded,C,2.05
S000164,2025SP,WD-2025SP-MATH-121A,MATH,121,3,Graded,C-,1.83
S000165,2025SP,WD-2025SP-PSYC-131C,PSYC,131,3,Graded,A,4.0
S000165,2025SP,WD-2025SP-POL-196D,POL,196,3,Graded,A-,3.81
S000165,2025SP,WD-2025SP-CHEM-199D,CHEM,199,4,Graded,A,3.97
S000165,2025SP,WD-2025SP-ECON-180D,ECON,180,3,Graded,A,3.94
S000167,2025SP,WD-2025SP-PSYC-186A,PSYC,186,3,Graded,B,3.1
S000167,2025SP,WD-2025SP-ECON-196B,ECON,196,3,Graded,B+,3.31
S000167,2025SP,WD-2025SP-PHIL-115B,PHIL,115,3,Graded,B,3.17
S000169,2025SP,WD-2025SP-BUS-160B,BUS,160,3,Graded,C,1.98
S000169,2025SP,WD-2025SP-BUS-136B,BUS,136,3,Graded,C-,1.8
S000169,2025SP,WD-2025SP-POL-176A,POL,176,3,Graded,C-,1.73
S000169,2025SP,WD-2025SP-PSYC-138C,PSYC,138,4,Graded,C-,1.51
S000169,2025SP,WD-2025SP-POL-101D,POL,101,3,Graded,C-,1.63
S000170,2025SP,WD-2025SP-ANTH-116A,ANTH,116,3,Graded,B+,3.31
S000170,2025SP,WD-2025SP-HIST-106D,HIST,106,3,Graded,B+,3.29
S000170,2025SP,WD-2025SP-ECON-158C,ECON,158,4,Graded,B+,3.26
S000170,2025SP,WD-2025SP-ENVS-131C,ENVS,131,3,Graded,B+,3.23
S000170,2025SP,WD-2025SP-ANTH-135A,ANTH,135,3,Graded,B+,3.36
S000171,2025SP,WD-2025SP-HIST-199C,HIST,199,3,Graded,C+,2.48
S000171,2025SP,WD-2025SP-COSI-122C,COSI,122,3,Graded,C+,2.33
S000171,2025SP,WD-2025SP-PSYC-124C,PSYC,124,3,Graded,B-,2.53
S000171,2025SP,WD-2025SP-NEUR-131B,NEUR,131,4,Graded,B-,2.56
S000172,2025SP,WD-2025SP-CHEM-190A,CHEM,190,3,Graded,A,4.0
S000172,2025SP,WD-2025SP-BUS-181C,BUS,181,3,Graded,A,4.0
S000174,2025SP,WD-2025SP-ENVS-184D,ENVS,184,4,Graded,A,3.87
S000174,2025SP,WD-2025SP-ENVS-110A,ENVS,110,3,Graded,A,3.92
S000174,2025SP,WD-2025SP-CHEM-129C,CHEM,129,3,Graded,A-,3.72
S000174,2025SP,WD-2025SP-NEUR-112D,NEUR,112,3,Graded,A-,3.66
S000174,2025SP,WD-2025SP-ECON-156C,ECON,156,3,Graded,A-,3.7
S000175,2025SP,WD-2025SP-POL-151B,POL,151,3,Graded,B-,2.55
S000175,2025SP,WD-2025SP-CHEM-191C,CHEM,191,3,Graded,C+,2.47
S000175,2025SP,WD-2025SP-POL-126D,POL,126,3,Graded,C+,2.48
S000175,2025SP,WD-2025SP-HSSP-130C,HSSP,130,3,Graded,C,2.12
S000175,2025SP,WD-2025SP-HIST-133A,HIST,133,3,Graded,C+,2.4
S000176,2025SP,WD-2025SP-ANTH-152C,ANTH,152,3,Graded,B-,2.5
S000176,2025SP,WD-2025SP-HIST-195B,HIST,195,3,Graded,B-,2.69
S000176,2025SP,WD-2025SP-COSI-159C,COSI,159,3,Graded,C+,2.46
S000176,2025SP,WD-2025SP-ENG-161A,ENG,161,3,Graded,B-,2.5
S000177,2025SP,WD-2025SP-POL-142B,POL,142,4,Graded,A-,3.64
S000177,2025SP,WD-2025SP-NEUR-183B,NEUR,183,3,Graded,B+,3.35
S000177,2025SP,WD-2025SP-AMST-125B,AMST,125,3,Graded,B+,3.41
S000177,2025SP,WD-2025SP-POL-107B,POL,107,3,Graded,B+,3.3
S000177,2025SP,WD-2025SP-HSSP-135C,HSSP,135,3,Graded,B+,3.36
S000179,2025SP,WD-2025SP-BUS-119D,BUS,119,4,Graded,A-,3.63
S000179,2025SP,WD-2025SP-CHEM-161B,CHEM,161,3,Graded,A-,3.8
S000179,2025SP,WD-2025SP-COSI-125D,COSI,125,3,Graded,A-,3.67
S000179,2025SP,WD-2025SP-HSSP-184B,HSSP,184,3,Graded,A,3.98
S000180,2025SP,WD-2025SP-CHEM-126C,CHEM,126,3,Graded,A-,3.64
S000180,2025SP,WD-2025SP-PHIL-119A,PHIL,119,4,Graded,B+,3.48
S000180,2025SP,WD-2025SP-HSSP-190A,HSSP,190,3,Graded,B+,3.32
S000182,2025SP,WD-2025SP-MATH-103A,MATH,103,3,Graded,A-,3.75
S000182,2025SP,WD-2025SP-ECON-109A,ECON,109,3,Graded,A,3.85
S000182,2025SP,WD-2025SP-BIOL-145B,BIOL,145,3,Graded,A-,3.67
S000182,2025SP,WD-2025SP-COSI-166C,COSI,166,4,Graded,A,3.91
S000182,2025SP,WD-2025SP-HSSP-150A,HSSP,150,3,Graded,A-,3.6
S000183,2025SP,WD-2025SP-POL-198A,POL,198,4,Graded,B,3.06
S000183,2025SP,WD-2025SP-COSI-191A,COSI,191,3,Graded,B,3.01
S000183,2025SP,WD-2025SP-NEUR-176C,NEUR,176,3,Graded,B,2.87
S000183,2025SP,WD-2025SP-HSSP-135B,HSSP,135,3,Graded,B,3.02
S000183,2025SP,WD-2025SP-COSI-144B,COSI,144,3,Graded,B,3.11
S000184,2025SP,WD-2025SP-ENVS-123A,ENVS,123,3,Graded,A-,3.57
S000184,2025SP,WD-2025SP-PSYC-108B,PSYC,108,4,Graded,A-,3.7
S000184,2025SP,WD-2025SP-PSYC-198A,PSYC,198,3,Graded,A-,3.56
S000184,2025SP,WD-2025SP-COSI-103C,COSI,103,3,Graded,A,3.9
S000184,2025SP,WD-2025SP-PHIL-162A,PHIL,162,3,Graded,A,3.9
S000185,2025SP,WD-2025SP-PHIL-163A,PHIL,163,4,Graded,D,1.26
S000185,2025SP,WD-2025SP-ENVS-118A,ENVS,118,3,Graded,C-,1.57
S000185,2025SP,WD-2025SP-HSSP-191D,HSSP,191,3,Graded,C-,1.55
S000185,2025SP,WD-2025SP-NEUR-102D,NEUR,102,4,Graded,D,1.38
S000186,2025SP,WD-2025SP-COSI-135B,COSI,135,4,Graded,B+,3.3
S000186,2025SP,WD-2025SP-ENG-102A,ENG,102,3,Graded,B,3.09
S000186,2025SP,WD-2025SP-CHEM-198B,CHEM,198,4,Graded,B,3.06
S000187,2025SP,WD-2025SP-PHIL-188A,PHIL,188,3,Graded,B,3.19
S000187,2025SP,WD-2025SP-POL-162D,POL,162,3,Graded,B+,3.38
S000187,2025SP,WD-2025SP-NEUR-158D,NEUR,158,3,Graded,B+,3.23
S000187,2025SP,WD-2025SP-POL-165B,POL,165,3,Graded,B+,3.38
S000188,2025SP,WD-2025SP-BIOL-101B,BIOL,101,3,Graded,B-,2.6
S000188,2025SP,WD-2025SP-BUS-136C,BUS,136,4,Graded,C+,2.49
S000188,2025SP,WD-2025SP-COSI-125D,COSI,125,3,Graded,B-,2.73
S000188,2025SP,WD-2025SP-ANTH-103D,ANTH,103,3,Graded,B-,2.63
S000189,2025SP,WD-2025SP-BIOL-144B,BIOL,144,3,Graded,A,4.0
S000189,2025SP,WD-2025SP-BIOL-142C,BIOL,142,3,Graded,A,4.0
S000189,2025SP,WD-2025SP-PSYC-149B,PSYC,149,4,Graded,A,4.0
S000189,2025SP,WD-2025SP-AMST-105C,AMST,105,3,Graded,A,3.9
S000189,2025SP,WD-2025SP-NEUR-161A,NEUR,161,3,Graded,A,4.0
S000190,2025SP,WD-2025SP-PSYC-150B,PSYC,150,3,Graded,A-,3.82
S000190,2025SP,WD-2025SP-POL-180D,POL,180,3,Graded,A,3.94
S000190,2025SP,WD-2025SP-NEUR-114D,NEUR,114,3,Graded,A,3.97
S000190,2025SP,WD-2025SP-HIST-135B,HIST,135,4,Graded,A,3.99
S000191,2025SP,WD-2025SP-PHIL-116A,PHIL,116,4,Graded,A-,3.64
S000191,2025SP,WD-2025SP-HIST-168B,HIST,168,4,Graded,A-,3.56
S000191,2025SP,WD-2025SP-HSSP-171B,HSSP,171,3,Graded,B+,3.36
S000191,2025SP,WD-2025SP-PSYC-100A,PSYC,100,3,Graded,B+,3.31
S000192,2025SP,WD-2025SP-MATH-167D,MATH,167,4,Graded,C+,2.41
S000192,2025SP,WD-2025SP-ENG-173C,ENG,173,4,Graded,C+,2.24
S000192,2025SP,WD-2025SP-ANTH-124B,ANTH,124,4,Graded,C+,2.3
S000192,2025SP,WD-2025SP-ANTH-155B,ANTH,155,3,Graded,C+,2.24
S000192,2025SP,WD-2025SP-HIST-122D,HIST,122,3,Graded,C+,2.27
S000194,2025SP,WD-2025SP-POL-183A,POL,183,3,Graded,A,3.95
S000194,2025SP,WD-2025SP-BIOL-171A,BIOL,171,3,Graded,A-,3.83
S000194,2025SP,WD-2025SP-AMST-129C,AMST,129,3,Graded,A-,3.76
S000194,2025SP,WD-2025SP-CHEM-125C,CHEM,125,3,Graded,A-,3.76
S000194,2025SP,WD-2025SP-BUS-129C,BUS,129,3,Graded,A,3.89
S000195,2025SP,WD-2025SP-COSI-154B,COSI,154,3,Graded,A-,3.57
S000195,2025SP,WD-2025SP-COSI-123D,COSI,123,3,Graded,A-,3.58
S000195,2025SP,WD-2025SP-ENG-178C,ENG,178,3,Graded,B+,3.35
S000195,2025SP,WD-2025SP-ANTH-167D,ANTH,167,3,Graded,A-,3.62
S000196,2025SP,WD-2025SP-ENG-105B,ENG,105,3,Graded,B-,2.74
S000196,2025SP,WD-2025SP-AMST-100D,AMST,100,3,Graded,B,2.92
S000196,2025SP,WD-2025SP-ENG-175C,ENG,175,3,Graded,B,3.04
S000196,2025SP,WD-2025SP-ENVS-116D,ENVS,116,3,Graded,B-,2.8
S000197,2025SP,WD-2025SP-CHEM-160B,CHEM,160,4,Graded,A,4.0
S000197,2025SP,WD-2025SP-MATH-159C,MATH,159,3,Graded,A,4.0
S000197,2025SP,WD-2025SP-CHEM-164D,CHEM,164,3,Graded,A,4.0
S000197,2025SP,WD-2025SP-HIST-127A,HIST,127,3,Graded,A,4.0
S000197,2025SP,WD-2025SP-PHIL-104C,PHIL,104,3,Graded,A,4.0
S000198,2025SP,WD-2025SP-HSSP-184D,HSSP,184,3,Graded,B+,3.24
S000198,2025SP,WD-2025SP-BIOL-196A,BIOL,196,3,Graded,B+,3.34
S000198,2025SP,WD-2025SP-CHEM-115B,CHEM,115,4,Graded,B+,3.46
S000198,2025SP,WD-2025SP-HIST-138C,HIST,138,3,Graded,B+,3.26
S000200,2025SP,WD-2025SP-CHEM-147A,CHEM,147,3,Graded,A,3.85
S000200,2025SP,WD-2025SP-PHIL-128D,PHIL,128,3,Graded,A-,3.75
S000200,2025SP,WD-2025SP-HIST-137C,HIST,137,3,Graded,A-,3.78
S000200,2025SP,WD-2025SP-BUS-114A,BUS,114,4,Graded,A,3.92
S000200,2025SP,WD-2025SP-PHIL-129A,PHIL,129,3,Graded,A-,3.81
S000201,2025SP,WD-2025SP-POL-157A,POL,157,3,Graded,A,4.0
S000201,2025SP,WD-2025SP-BUS-187C,BUS,187,3,Graded,A,3.94
S000201,2025SP,WD-2025SP-POL-111D,POL,111,3,Graded,A,3.89
S000201,2025SP,WD-2025SP-ENG-161A,ENG,161,3,Graded,A,4.0
S000201,2025SP,WD-2025SP-ENVS-157B,ENVS,157,3,Graded,A,4.0
S000203,2025SP,WD-2025SP-CHEM-138A,CHEM,138,3,Graded,D,1.21
S000203,2025SP,WD-2025SP-NEUR-169D,NEUR,169,3,Graded,F,0.92
S000203,2025SP,WD-2025SP-ECON-122B,ECON,122,3,Graded,F,0.85
S000203,2025SP,WD-2025SP-HIST-113D,HIST,113,3,Graded,F,0.95
S000204,2025SP,WD-2025SP-POL-146A,POL,146,4,Graded,A-,3.72
S000204,2025SP,WD-2025SP-AMST-131A,AMST,131,3,Graded,B+,3.35
S000204,2025SP,WD-2025SP-NEUR-141B,NEUR,141,3,Graded,A-,3.55
S000204,2025SP,WD-2025SP-HSSP-148C,HSSP,148,3,Graded,B+,3.44
S000204,2025SP,WD-2025SP-PHIL-127D,PHIL,127,4,Graded,B+,3.47
S000205,2025SP,WD-2025SP-HIST-194A,HIST,194,3,Graded,D,1.05
S000205,2025SP,WD-2025SP-HSSP-170A,HSSP,170,3,Graded,D,1.22
S000205,2025SP,WD-2025SP-COSI-143A,COSI,143,3,Graded,F,0.98
S000206,2025SP,WD-2025SP-CHEM-152C,CHEM,152,3,Graded,B-,2.57
S000206,2025SP,WD-2025SP-BIOL-195D,BIOL,195,3,Graded,B-,2.8
S000206,2025SP,WD-2025SP-BIOL-131B,BIOL,131,3,Graded,B-,2.58
S000206,2025SP,WD-2025SP-ECON-131D,ECON,131,3,Graded,B-,2.6
S000206,2025SP,WD-2025SP-ANTH-130A,ANTH,130,3,Graded,B-,2.7
S000207,2025SP,WD-2025SP-CHEM-148A,CHEM,148,3,Graded,A-,3.64
S000207,2025SP,WD-2025SP-ECON-132C,ECON,132,3,Graded,A-,3.73
S000207,2025SP,WD-2025SP-AMST-163A,AMST,163,3,Graded,A-,3.7
S000207,2025SP,WD-2025SP-HSSP-104B,HSSP,104,3,Graded,A-,3.79
S000209,2025SP,WD-2025SP-ECON-157C,ECON,157,3,Graded,A,3.95
S000209,2025SP,WD-2025SP-PHIL-153B,PHIL,153,3,Graded,A,4.0
S000209,2025SP,WD-2025SP-HSSP-156D,HSSP,156,3,Graded,A,3.93
S000209,2025SP,WD-2025SP-ENG-123A,ENG,123,3,Graded,A,3.98
S000210,2025SP,WD-2025SP-AMST-173C,AMST,173,3,Graded,D,1.0
S000210,2025SP,WD-2025SP-AMST-143D,AMST,143,4,Graded,D,1.2
S000210,2025SP,WD-2025SP-MATH-143A,MATH,143,4,Graded,D,1.13
S000210,2025SP,WD-2025SP-ENVS-150C,ENVS,150,3,Graded,D,1.22
