student_id,term_code,workday_course_section_id,subject,catalog_number,credits,grading_basis,letter_grade,grade_points
S000117,2024SP,WD-2024SP-ANTH-171D,ANTH,171,3,Graded,F,0.3
S000117,2024SP,WD-2024SP-PHIL-160C,PHIL,160,3,Graded,F,0.5
S000117,2024SP,WD-2024SP-ENVS-119A,ENVS,119,4,Graded,F,0.34
S000119,2024SP,WD-2024SP-COSI-134A,COSI,134,3,Graded,B-,2.66
S000119,2024SP,WD-2024SP-ECON-184C,ECON,184,3,Graded,B-,2.77
S000119,2024SP,WD-2024SP-CHEM-123C,CHEM,123,3,Graded,B-,2.66
S000119,2024SP,WD-2024SP-HSSP-155C,HSSP,155,3,Graded,B-,2.79
S000121,2024SP,WD-2024SP-ECON-135B,ECON,135,4,Graded,A-,3.8
S000121,2024SP,WD-2024SP-AMST-170D,AMST,170,3,Graded,A-,3.8
S000121,2024SP,WD-2024SP-BIOL-128B,BIOL,128,3,Graded,A,3.94
S000121,2024SP,WD-2024SP-HSSP-138B,HSSP,138,3,Graded,A-,3.78
S000124,2024SP,WD-2024SP-BUS-103A,BUS,103,3,Graded,C-,1.75
S000124,2024SP,WD-2024SP-PHIL-131D,PHIL,131,3,Graded,C-,1.64
S000124,2024SP,WD-2024SP-COSI-123A,COSI,123,3,Graded,C-,1.58
S000124,2024SP,WD-2024SP-ENVS-193D,ENVS,193,4,Graded,C-,1.64
S000124,2024SP,WD-2024SP-COSI-177B,COSI,177,3,Graded,C-,1.62
S000125,2024SP,WD-2024SP-NEUR-123D,NEUR,123,3,Graded,B,3.17
S000125,2024SP,WD-2024SP-AMST-163D,AMST,163,3,Graded,B,2.91
S000125,2024SP,WD-2024SP-ANTH-139C,ANTH,139,3,Graded,B+,3.29
S000125,2024SP,WD-2024SP-ECON-151D,ECON,151,3,Graded,B+,3.33
S000125,2024SP,WD-2024SP-AMST-112B,AMST,112,3,Graded,B,3.16
S000126,2024SP,WD-2024SP-ENVS-180C,ENVS,180,3,Graded,C,2.01
S000126,2024SP,WD-2024SP-BUS-148A,BUS,148,3,Graded,C+,2.38
S000126,2024SP,WD-2024SP-HIST-199B,HIST,199,3,Graded,C,1.89
S000126,2024SP,WD-2024SP-HSSP-127D,HSSP,127,3,Graded,C,2.08
S000126,2024SP,WD-2024SP-ANTH-123C,ANTH,123,3,Graded,C,2.11
S000129,2024SP,WD-2024SP-MATH-134A,MATH,134,3,Graded,B,3.17
S000129,2024SP,WD-2024SP-COSI-178A,COSI,178,3,Graded,B+,3.23
S000129,2024SP,WD-2024SP-CHEM-193B,CHEM,193,3,Graded,B,3.15
S000129,2024SP,WD-2024SP-POL-196D,POL,196,3,Graded,B+,3.37
S000130,2024SP,WD-2024SP-NEUR-134A,NEUR,134,4,Graded,A,3.9
S000130,2024SP,WD-2024SP-PHIL-148C,PHIL,148,3,Graded,A-,3.82
S000130,2024SP,WD-2024SP-HSSP-152B,HSSP,152,3,Graded,A,3.91
S000130,2024SP,WD-2024SP-ENG-148A,ENG,148,3,Graded,A-,3.81
S000130,2024SP,WD-2024SP-POL-173A,POL,173,3,Graded,A,3.94
S000131,2024SP,WD-2024SP-PSYC-195D,PSYC,195,4,Graded,A-,3.52
S000131,2024SP,WD-2024SP-COSI-147D,COSI,147,4,Graded,B+,3.3
S000131,2024SP,WD-2024SP-PSYC-111A,PSYC,111,3,Graded,B+,3.49
S000131,2024SP,WD-2024SP-CHEM-180A,CHEM,180,3,Graded,B+,3.45
S000131,2024SP,WD-2024SP-CHEM-155C,CHEM,155,3,Graded,B+,3.36
S000132,2024SP,WD-2024SP-AMST-104B,AMST,104,3,Graded,B+,3.47
S000132,2024SP,WD-2024SP-BUS-128C,BUS,128,3,Graded,A-,3.58
S000132,2024SP,WD-2024SP-ENVS-153C,ENVS,153,3,Graded,B+,3.37
S000132,2024SP,WD-2024SP-BUS-136D,BUS,136,3,Graded,A-,3.57
S000132,2024SP,WD-2024SP-ENG-147B,ENG,147,3,Graded,A-,3.7
S000133,2024SP,WD-2024SP-MATH-151B,MATH,151,3,Graded,B,3.05
S000133,2024SP,WD-2024SP-BUS-164A,BUS,164,4,Graded,B,3.05
S000133,2024SP,WD-2024SP-MATH-168D,MATH,168,3,Graded,B+,3.2
S000133,2024SP,WD-2024SP-AMST-123A,AMST,123,3,Graded,B,3.09
S000135,2024SP,WD-2024SP-MATH-191B,MATH,191,3,Graded,B-,2.64
S000135,2024SP,WD-2024SP-BUS-155B,BUS,155,3,Graded,C+,2.44
S000135,2024SP,WD-2024SP-AMST-114A,AMST,114,3,Graded,B-,2.69
S000135,2024SP,WD-2024SP-AMST-184B,AMST,184,3,Graded,C+,2.34
S000136,2024SP,WD-2024SP-NEUR-189A,NEUR,189,3,Graded,B+,3.2
S000136,2024SP,WD-2024SP-ECON-193B,ECON,193,3,Graded,B+,3.41
S000136,2024SP,WD-2024SP-COSI-163D,COSI,163,3,Graded,B,3.19
S000137,2024SP,WD-2024SP-ECON-134A,ECON,134,4,Graded,F,0.42
S000138,2024SP,WD-2024SP-PSYC-161A,PSYC,161,4,Graded,A-,3.51
S000138,2024SP,WD-2024SP-ECON-159D,ECON,159,3,Graded,B+,3.44
S000138,2024SP,WD-2024SP-ANTH-141A,ANTH,141,3,Graded,B+,3.23
S000140,2024SP,WD-2024SP-CHEM-180D,CHEM,180,3,Graded,A-,3.79
S000140,2024SP,WD-2024SP-PHIL-186A,PHIL,186,3,Graded,A-,3.63
S000140,2024SP,WD-2024SP-HIST-161A,HIST,161,3,Graded,A-,3.71
S000140,2024SP,WD-2024SP-HIST-174C,HIST,174,3,Graded,A-,3.71
S000141,2024SP,WD-2024SP-ANTH-183C,ANTH,183,3,Graded,A-,3.75
S000141,2024SP,WD-2024SP-POL-192C,POL,192,4,Graded,A,3.89
S000141,2024SP,WD-2024SP-AMST-108B,AMST,108,3,Graded,A-,3.76
S000142,2024SP,WD-2024SP-NEUR-167D,NEUR,167,3,Graded,B+,3.41
S000143,2024SP,WD-2024SP-HIST-107D,HIST,107,3,Graded,A-,3.74
S000143,2024SP,WD-2024SP-BUS-195B,BUS,195,3,Graded,A,3.9
S000143,2024SP,WD-2024SP-AMST-136D,AMST,136,3,Graded,A-,3.68
S000143,2024SP,WD-2024SP-NEUR-190C,NEUR,190,3,Graded,A,3.85
S000143,2024SP,WD-2024SP-COSI-161A,COSI,161,3,Graded,A-,3.84
S000143,2024SP,WD-2024SP-COSI-149A,COSI,149,3,Graded,A-,3.69
S000144,2024SP,WD-2024SP-PSYC-130B,PSYC,130,4,Graded,B-,2.74
S000144,2024SP,WD-2024SP-NEUR-140B,NEUR,140,3,Graded,B-,2.61
S000144,2024SP,WD-2024SP-NEUR-155C,NEUR,155,4,Graded,B-,2.7
S000145,2024SP,WD-2024SP-BIOL-199B,BIOL,199,3,Graded,A-,3.67
S000145,2024SP,WD-2024SP-ENG-138B,ENG,138,4,Graded,A-,3.54
S000145,2024SP,WD-2024SP-HSSP-137A,HSSP,137,3,Graded,B+,3.43
S000145,2024SP,WD-2024SP-HSSP-120C,HSSP,120,3,Graded,A-,3.64
S000145,2024SP,WD-2024SP-MATH-169B,MATH,169,3,Graded,B+,3.48
S000146,2024SP,WD-2024SP-ANTH-166B,ANTH,166,3,Graded,A-,3.71
S000146,2024SP,WD-2024SP-NEUR-100C,NEUR,100,3,Graded,A-,3.64
S000146,2024SP,WD-2024SP-ENG-186A,ENG,186,3,Graded,B+,3.43
S000146,2024SP,WD-2024SP-ANTH-187D,ANTH,187,4,Graded,A-,3.6
S000146,2024SP,WD-2024SP-MATH-187A,MATH,187,4,Graded,A-,3.77
S000147,2024SP,WD-2024SP-PHIL-120C,PHIL,120,3,Graded,B+,3.21
S000147,2024SP,WD-2024SP-ENG-162A,ENG,162,3,Graded,B,2.92
S000147,2024SP,WD-2024SP-ENG-174D,ENG,174,3,Graded,B,3.11
S000147,2024SP,WD-2024SP-HSSP-163C,HSSP,163,3,Graded,B,3.09
S000148,2024SP,WD-2024SP-ECON-141D,ECON,141,3,Graded,F,0.76
S000148,2024SP,WD-2024SP-HIST-178C,HIST,178,3,Graded,F,0.94
S000148,2024SP,WD-2024SP-ENG-187B,ENG,187,3,Graded,F,0.75
S000148,2024SP,WD-2024SP-PSYC-156B,PSYC,156,3,Graded,F,0.75
S000148,2024SP,WD-2024SP-MATH-179D,MATH,179,3,Graded,F,0.66
S000150,2024SP,WD-2024SP-BIOL-134C,BIOL,134,3,Graded,B,3.08
S000150,2024SP,WD-2024SP-AMST-140D,AMST,140,3,Graded,B+,3.27
S000150,2024SP,WD-2024SP-ENG-107B,ENG,107,4,Graded,B+,3.25
S000150,2024SP,WD-2024SP-COSI-148B,COSI,148,4,Graded,B,3.13
S000150,2024SP,WD-2024SP-COSI-149B,COSI,149,3,Graded,B+,3.35
S000151,2024SP,WD-2024SP-CHEM-188D,CHEM,188,4,Graded,A-,3.57
S000151,2024SP,WD-2024SP-HIST-159A,HIST,159,3,Graded,A-,3.61
S000151,2024SP,WD-2024SP-ENVS-163D,ENVS,163,3,Graded,A-,3.67
S000151,2024SP,WD-2024SP-BUS-128C,BUS,128,4,Graded,A-,3.74
S000153,2024SP,WD-2024SP-ANTH-159C,ANTH,159,3,Graded,B-,2.65
S000153,2024SP,WD-2024SP-ANTH-151D,ANTH,151,3,Graded,B-,2.61
S000153,2024SP,WD-2024SP-POL-158A,POL,158,3,Graded,B-,2.54
S000153,2024SP,WD-2024SP-PHIL-144D,PHIL,144,3,Graded,B-,2.72
S000153,2024SP,WD-2024SP-ENG-143D,ENG,143,3,Graded,B-,2.73
S000154,2024SP,WD-2024SP-CHEM-191D,CHEM,191,3,Graded,A,4.0
S000154,2024SP,WD-2024SP-ANTH-184C,ANTH,184,3,Graded,A,4.0
S000154,2024SP,WD-2024SP-ENVS-104B,ENVS,104,3,Graded,A,3.91
S000154,2024SP,WD-2024SP-HSSP-161B,HSSP,161,4,Graded,A,3.96
S000155,2024SP,WD-2024SP-HIST-181B,HIST,181,3,Graded,A,4.0
S000155,2024SP,WD-2024SP-CHEM-137A,CHEM,137,4,Graded,A,3.99
S000155,2024SP,WD-2024SP-BIOL-165B,BIOL,165,3,Graded,A-,3.82
S000155,2024SP,WD-2024SP-ENG-183B,ENG,183,3,Graded,A,4.0
S000156,2024SP,WD-2024SP-ANTH-156B,ANTH,156,3,Graded,B+,3.25
S000159,2024SP,WD-2024SP-NEUR-192D,NEUR,192,4,Graded,B-,2.84
S000159,2024SP,WD-2024SP-COSI-154C,COSI,154,3,Graded,B,2.92
S000159,2024SP,WD-2024SP-ANTH-134C,ANTH,134,3,Graded,B-,2.7
S000160,2024SP,WD-2024SP-AMST-104D,AMST,104,3,Graded,A,4.0
S000160,2024SP,WD-2024SP-PSYC-187A,PSYC,187,3,Graded,A,4.0
S000160,2024SP,WD-2024SP-AMST-163D,AMST,163,3,Graded,A,4.0
S000160,2024SP,WD-2024SP-BIOL-178D,BIOL,178,3,Graded,A-,3.8
S000163,2024SP,WD-2024SP-BUS-196B,BUS,196,3,Graded,B-,2.64
S000163,2024SP,WD-2024SP-PSYC-177B,PSYC,177,3,Graded,B-,2.68
S000163,2024SP,WD-2024SP-POL-193A,POL,193,3,Graded,B-,2.67
S000163,2024SP,WD-2024SP-PHIL-105A,PHIL,105,3,Graded,C+,2.46
S000163,2024SP,WD-2024SP-PHIL-138B,PHIL,138,3,Graded,B-,2.5
S000165,2024SP,WD-2024SP-NEUR-146A,NEUR,146,3,Graded,B-,2.83
S000165,2024SP,WD-2024SP-ANTH-105D,ANTH,105,3,Graded,B+,3.34
S000165,2024SP,WD-2024SP-BIOL-192A,BIOL,192,3,Graded,B,2.91
S000165,2024SP,WD-2024SP-AMST-127B,AMST,127,4,Graded,B+,3.23
S000166,2024SP,WD-2024SP-BIOL-130C,BIOL,130,3,Graded,D,1.04
S000166,2024SP,WD-2024SP-HSSP-134D,HSSP,134,3,Graded,D,1.19
S000166,2024SP,WD-2024SP-PHIL-124B,PHIL,124,3,Graded,D,1.27
S000166,2024SP,WD-2024SP-NEUR-144C,NEUR,144,3,Graded,D,1.16
S000166,2024SP,WD-2024SP-AMST-109D,AMST,109,3,Graded,D,1.27
S000167,2024SP,WD-2024SP-ANTH-141D,ANTH,141,3,Graded,B,3.06
S000167,2024SP,WD-2024SP-PSYC-166D,PSYC,166,3,Graded,B,2.87
S000168,2024SP,WD-2024SP-HIST-120C,HIST,120,4,Graded,B+,3.46
S000168,2024SP,WD-2024SP-COSI-163A,COSI,163,4,Graded,B+,3.46
S000168,2024SP,WD-2024SP-CHEM-170A,CHEM,170,3,Graded,A-,3.61
S000168,2024SP,WD-2024SP-PSYC-114A,PSYC,114,3,Graded,A-,3.57
S000169,2024SP,WD-2024SP-CHEM-175A,CHEM,175,3,Graded,C,1.92
S000169,2024SP,WD-2024SP-POL-120A,POL,120,3,Graded,C,1.98
S000170,2024SP,WD-2024SP-HIST-186B,HIST,186,4,Graded,B,3.1
S000170,2024SP,WD-2024SP-CHEM-160A,CHEM,160,4,Graded,B,3.03
S000170,2024SP,WD-2024SP-NEUR-152D,NEUR,152,3,Graded,B,2.89
S000171,2024SP,WD-2024SP-ENVS-137A,ENVS,137,3,Graded,C-,1.79
S000171,2024SP,WD-2024SP-HIST-114D,HIST,114,3,Graded,C,1.9
S000171,2024SP,WD-2024SP-AMST-115D,AMST,115,3,Graded,C-,1.84
S000171,2024SP,WD-2024SP-PSYC-118C,PSYC,118,3,Graded,C,1.85
S000172,2024SP,WD-2024SP-ENVS-182D,ENVS,182,3,Graded,A,3.85
S000172,2024SP,WD-2024SP-HIST-122D,HIST,122,3,Graded,A-,3.81
S000172,2024SP,WD-2024SP-BIOL-183A,BIOL,183,3,Graded,A,3.89
S000172,2024SP,WD-2024SP-PSYC-105A,PSYC,105,3,Graded,A-,3.76
S000172,2024SP,WD-2024SP-HSSP-121A,HSSP,121,3,Graded,A,3.99
S000173,2024SP,WD-2024SP-AMST-172D,AMST,172,3,Graded,C+,2.36
S000173,2024SP,WD-2024SP-BIOL-120C,BIOL,120,3,Graded,B-,2.56
S000173,2024SP,WD-2024SP-ECON-166C,ECON,166,3,Graded,B-,2.67
S000173,2024SP,WD-2024SP-PSYC-127D,PSYC,127,3,Graded,B-,2.53
S000174,2024SP,WD-2024SP-HSSP-166B,HSSP,166,3,Graded,B,2.95
S000174,2024SP,WD-2024SP-BUS-127B,BUS,127,3,Graded,B,3.08
S000174,2024SP,WD-2024SP-COSI-184B,COSI,184,4,Graded,B,2.87
S000174,2024SP,WD-2024SP-CHEM-123A,CHEM,123,4,Graded,B,2.95
S000175,2024SP,WD-2024SP-BUS-122A,BUS,122,3,Graded,A-,3.52
S000176,2024SP,WD-2024SP-BIOL-141C,BIOL,141,3,Graded,B,3.18
S000176,2024SP,WD-2024SP-ECON-121B,ECON,121,3,Graded,B,2.87
S000176,2024SP,WD-2024SP-ANTH-174A,ANTH,174,3,Graded,B,3.16
S000176,2024SP,WD-2024SP-BIOL-162D,BIOL,162,3,Graded,B,2.91
S000177,2024SP,WD-2024SP-NEUR-115A,NEUR,115,4,Graded,B+,3.22
S000177,2024SP,WD-2024SP-BUS-185D,BUS,185,3,Graded,A-,3.6
S000177,2024SP,WD-2024SP-PHIL-101B,PHIL,101,3,Graded,B+,3.23
S000177,2024SP,WD-2024SP-NEUR-193B,NEUR,193,3,Graded,B+,3.33
S000179,2024SP,WD-2024SP-ANTH-126D,ANTH,126,3,Graded,A,3.87
S000179,2024SP,WD-2024SP-HIST-169C,HIST,169,3,Graded,A-,3.8
S000179,2024SP,WD-2024SP-PHIL-152B,PHIL,152,4,Graded,A,4.0
S000179,2024SP,WD-2024SP-HIST-128A,HIST,128,3,Graded,A,4.0
S000182,2024SP,WD-2024SP-PHIL-110C,PHIL,110,3,Graded,B-,2.51
S000182,2024SP,WD-2024SP-ECON-113A,ECON,113,4,Graded,B-,2.55
S000182,2024SP,WD-2024SP-BIOL-188C,BIOL,188,3,Graded,B-,2.58
S000182,2024SP,WD-2024SP-ENVS-128A,ENVS,128,3,Graded,B-,2.63
S000183,2024SP,WD-2024SP-NEUR-156D,NEUR,156,3,Graded,B+,3.29
S000183,2024SP,WD-2024SP-HSSP-124D,HSSP,124,4,Graded,B,3.06
S000183,2024SP,WD-2024SP-ENVS-124D,ENVS,124,3,Graded,B,3.03
S000185,2024SP,WD-2024SP-CHEM-121C,CHEM,121,3,Graded,D,1.2
S000185,2024SP,WD-2024SP-ENG-171B,ENG,171,3,Graded,D,1.38
S000185,2024SP,WD-2024SP-ENG-189C,ENG,189,3,Graded,D,1.17
S000185,2024SP,WD-2024SP-ANTH-184D,ANTH,184,3,Graded,D,1.37
S000186,2024SP,WD-2024SP-HSSP-188B,HSSP,188,3,Graded,A,4.0
S000186,2024SP,WD-2024SP-AMST-163D,AMST,163,3,Graded,A,4.0
S000186,2024SP,WD-2024SP-BIOL-156A,BIOL,156,3,Graded,A,3.94
S000186,2024SP,WD-2024SP-HIST-179D,HIST,179,3,Graded,A,3.94
S000186,2024SP,WD-2024SP-HSSP-108B,HSSP,108,3,Graded,A,4.0
S000191,2024SP,WD-2024SP-NEUR-130A,NEUR,130,3,Graded,A-,3.7
S000191,2024SP,WD-2024SP-AMST-143C,AMST,143,3,Graded,A-,3.79
S000191,2024SP,WD-2024SP-PSYC-158B,PSYC,158,3,Graded,A-,3.55
S000191,2024SP,WD-2024SP-ANTH-128C,ANTH,128,4,Graded,A-,3.75
S000192,2024SP,WD-2024SP-BUS-157A,BUS,157,4,Graded,B-,2.63
S000192,2024SP,WD-2024SP-BIOL-136C,BIOL,136,3,Graded,B-,2.77
S000192,2024SP,WD-2024SP-ENG-146A,ENG,146,3,Graded,B-,2.64
S000192,2024SP,WD-2024SP-HSSP-134B,HSSP,134,3,Graded,B-,2.8
S000194,2024SP,WD-2024SP-NEUR-159B,NEUR,159,3,Graded,B+,3.3
S000194,2024SP,WD-2024SP-POL-124B,POL,124,3,Graded,B+,3.23
S000194,2024SP,WD-2024SP-CHEM-189A,CHEM,189,3,Graded,B,3.17
S000194,2024SP,WD-2024SP-COSI-199A,COSI,199,3,Graded,B+,3.27
S000194,2024SP,WD-2024SP-MATH-178D,MATH,178,3,Graded,B+,3.41
S000195,2024SP,WD-2024SP-HSSP-105C,HSSP,105,3,Graded,B,3.11
S000195,2024SP,WD-2024SP-AMST-126A,AMST,126,3,Graded,B,3.05
S000195,2024SP,WD-2024SP-PHIL-190B,PHIL,190,4,Graded,B+,3.26
S000195,2024SP,WD-2024SP-ECON-199C,ECON,199,3,Graded,B,3.07
S000195,2024SP,WD-2024SP-NEUR-183C,NEUR,183,4,Graded,B,3.15
S000196,2024SP,WD-2024SP-ENG-117D,ENG,117,3,Graded,B+,3.31
S000196,2024SP,WD-2024SP-MATH-179B,MATH,179,3,Graded,A-,3.52
S000196,2024SP,WD-2024SP-HSSP-146B,HSSP,146,3,Graded,B+,3.4
S000196,2024SP,WD-2024SP-ENG-131A,ENG,131,3,Graded,B+,3.36
S000196,2024SP,WD-2024SP-MATH-112C,MATH,112,3,Graded,B+,3.36
S000197,2024SP,WD-2024SP-COSI-154C,COSI,154,3,Graded,A-,3.79
S000197,2024SP,WD-2024SP-AMST-138D,AMST,138,3,Graded,A,3.9
S000197,2024SP,WD-2024SP-MATH-174B,MATH,174,3,Graded,A,4.0
S000198,2024SP,WD-2024SP-POL-141C,POL,141,3,Graded,B,3.12
S000199,2024SP,WD-2024SP-PHIL-135D,PHIL,135,3,Graded,B-,2.52
S000200,2024SP,WD-2024SP-ENG-190D,ENG,190,3,Graded,A,4.0
S000200,2024SP,WD-2024SP-BUS-158C,BUS,158,3,Graded,A,3.92
S000200,2024SP,WD-2024SP-PSYC-185C,PSYC,185,3,Graded,A-,3.84
S000200,2024SP,WD-2024SP-HIST-187B,HIST,187,3,Graded,A-,3.77
S000200,2024SP,WD-2024SP-BIOL-191A,BIOL,191,3,Graded,A,3.9
S000201,2024SP,WD-2024SP-CHEM-128B,CHEM,128,3,Graded,A,4.0
S000202,2024SP,WD-2024SP-ANTH-173A,ANTH,173,3,Graded,B+,3.36
S000202,2024SP,WD-2024SP-ANTH-141C,ANTH,141,4,Graded,B+,3.27
S000202,2024SP,WD-2024SP-HSSP-122A,HSSP,122,4,Graded,B+,3.32
S000203,2024SP,WD-2024SP-BIOL-103A,BIOL,103,3,Graded,F,0.51
S000203,2024SP,WD-2024SP-PHIL-128A,PHIL,128,3,Graded,F,0.25
S000203,2024SP,WD-2024SP-BUS-136C,BUS,136,3,Graded,F,0.21
S000203,2024SP,WD-2024SP-CHEM-139C,CHEM,139,3,Graded,F,0.29
S000203,2024SP,WD-2024SP-PHIL-107D,PHIL,107,3,Graded,F,0.35
S000204,2024SP,WD-2024SP-HSSP-103A,HSSP,103,3,Graded,B,3.16
S000204,2024SP,WD-2024SP-HSSP-144A,HSSP,144,3,Graded,B+,3.46
S000204,2024SP,WD-2024SP-CHEM-133C,CHEM,133,4,Graded,B+,3.37
S000204,2024SP,WD-2024SP-POL-133A,POL,133,4,Graded,A-,3.51
S000205,2024SP,WD-2024SP-NEUR-146D,NEUR,146,3,Graded,F,0.09
S000205,2024SP,WD-2024SP-AMST-161C,AMST,161,3,Graded,F,0.0
S000205,2024SP,WD-2024SP-ENG-126A,ENG,126,3,Graded,F,0.0
S000205,2024SP,WD-2024SP-BIOL-198B,BIOL,198,3,Graded,F,0.0
S000205,2024SP,WD-2024SP-ENVS-125D,ENVS,125,3,Graded,F,0.07
S000206,2024SP,WD-2024SP-MATH-102A,MATH,102,3,Graded,A,3.88
S000206,2024SP,WD-2024SP-PHIL-113D,PHIL,113,3,Graded,A,4.0
S000206,2024SP,WD-2024SP-MATH-170B,MATH,170,3,Graded,A-,3.68
S000206,2024SP,WD-2024SP-ECON-198A,ECON,198,3,Graded,A,3.91
S000206,2024SP,WD-2024SP-POL-104A,POL,104,3,Graded,A,4.0
S000206,2024SP,WD-2024SP-COSI-183B,COSI,183,3,Graded,A,3.97
S000207,2024SP,WD-2024SP-BUS-132A,BUS,132,3,Graded,B+,3.28
S000207,2024SP,WD-2024SP-ANTH-198D,ANTH,198,3,Graded,B,3.16
S000207,2024SP,WD-2024SP-COSI-162C,COSI,162,3,Graded,B,3.17
S000207,2024SP,WD-2024SP-NEUR-183B,NEUR,183,3,Graded,B+,3.41
S000207,2024SP,WD-2024SP-NEUR-167D,NEUR,167,3,Graded,B+,3.41
S000209,2024SP,WD-2024SP-AMST-172A,AMST,172,3,Graded,A,4.0
S000209,2024SP,WD-2024SP-POL-176A,POL,176,3,Graded,A,4.0
S000209,2024SP,WD-2024SP-AMST-134B,AMST,134,4,Graded,A,3.99
S000209,2024SP,WD-2024SP-ENG-110D,ENG,110,3,Graded,A,4.0
S000210,2024SP,WD-2024SP-BIOL-104D,BIOL,104,3,Graded,C,1.87
S000210,2024SP,WD-2024SP-BUS-165D,BUS,165,3,Graded,C,1.96
S000210,2024SP,WD-2024SP-POL-126A,POL,126,4,Graded,C,2.03
S000210,2024SP,WD-2024SP-HIST-153D,HIST,153,3,Graded,C,1.94
S000211,2024SP,WD-2024SP-ANTH-106B,ANTH,106,4,Graded,A,4.0
S000211,2024SP,WD-2024SP-CHEM-137D,CHEM,137,3,Graded,A,4.0
S000211,2024SP,WD-2024SP-HSSP-180A,HSSP,180,3,Graded,A,4.0
S000213,2024SP,WD-2024SP-BIOL-148A,BIOL,148,3,Graded,A,3.92
S000213,2024SP,WD-2024SP-ECON-124D,ECON,124,4,Graded,A,3.96
S000213,2024SP,WD-2024SP-HIST-155B,HIST,155,4,Graded,A,4.0
S000214,2024SP,WD-2024SP-PSYC-164C,PSYC,164,3,Graded,B-,2.59
S000214,2024SP,WD-2024SP-PSYC-166A,PSYC,166,3,Graded,B-,2.76
S000214,2024SP,WD-2024SP-NEUR-167A,NEUR,167,3,Graded,B-,2.72
S000214,2024SP,WD-2024SP-COSI-199B,COSI,199,3,Graded,B-,2.5
S000215,2024SP,WD-2024SP-AMST-187A,AMST,187,3,Graded,B,3.13
S000215,2024SP,WD-2024SP-PSYC-115B,PSYC,115,4,Graded,B+,3.23
S000215,2024SP,WD-2024SP-BIOL-182C,BIOL,182,3,Graded,B,2.99
S000215,2024SP,WD-2024SP-BUS-129D,BUS,129,3,Graded,B+,3.23
S000217,2024SP,WD-2024SP-BIOL-150B,BIOL,150,3,Graded,A,3.94
S000217,2024SP,WD-2024SP-PSYC-151A,PSYC,151,4,Graded,A-,3.65
S000217,2024SP,WD-2024SP-MATH-191D,MATH,191,3,Graded,A,4.0
S000217,2024SP,WD-2024SP-BUS-123A,BUS,123,4,Graded,A-,3.82
S000217,2024SP,WD-2024SP-ENVS-138A,ENVS,138,3,Graded,A,4.0
S000218,2024SP,WD-2024SP-BUS-116A,BUS,116,3,Graded,B,3.19
S000218,2024SP,WD-2024SP-HIST-125C,HIST,125,3,Graded,B+,3.41
S000218,2024SP,WD-2024SP-ANTH-162A,ANTH,162,3,Graded,B+,3.41
S000218,2024SP,WD-2024SP-CHEM-168A,CHEM,168,4,Graded,A-,3.63
S000218,2024SP,WD-2024SP-CHEM-161C,CHEM,161,3,Graded,B+,3.48
S000219,2024SP,WD-2024SP-HSSP-164B,HSSP,164,4,Graded,A,4.0
S000219,2024SP,WD-2024SP-POL-125B,POL,125,3,Graded,A,3.97
S000219,2024SP,WD-2024SP-ECON-139D,ECON,139,4,Graded,A,3.98
S000219,2024SP,WD-2024SP-BIOL-179D,BIOL,179,3,Graded,A,3.97
S000220,2024SP,WD-2024SP-ENG-107D,ENG,107,3,Graded,B,2.88
S000220,2024SP,WD-2024SP-ECON-140B,ECON,140,3,Graded,B-,2.67
S000220,2024SP,WD-2024SP-HIST-104B,HIST,104,3,Graded,B-,2.68
S000220,2024SP,WD-2024SP-AMST-192B,AMST,192,3,Graded,B,2.93
S000220,2024SP,WD-2024SP-PHIL-180C,PHIL,180,3,Graded,B-,2.8
S000220,2024SP,WD-2024SP-MATH-116C,MATH,116,3,Graded,B-,2.65
S000221,2024SP,WD-2024SP-BIOL-159A,BIOL,159,3,Graded,C-,1.58
S000221,2024SP,WD-2024SP-POL-174C,POL,174,3,Graded,C-,1.5
S000221,2024SP,WD-2024SP-AMST-128D,AMST,128,3,Graded,D,1.43
S000221,2024SP,WD-2024SP-POL-119B,POL,119,3,Graded,D,1.47
S000221,2024SP,WD-2024SP-HSSP-142C,HSSP,142,3,Graded,D,1.39
S000224,2024SP,WD-2024SP-HSSP-129D,HSSP,129,3,Graded,A,3.96
S000224,2024SP,WD-2024SP-PSYC-147A,PSYC,147,3,Graded,A,4.0
S000224,2024SP,WD-2024SP-ECON-158B,ECON,158,3,Graded,A,3.91
S000226,2024SP,WD-2024SP-ECON-109A,ECON,109,4,Graded,B,3.0
S000226,2024SP,WD-2024SP-ANTH-164C,ANTH,164,3,Graded,B+,3.24
S000226,2024SP,WD-2024SP-ENG-192B,ENG,192,3,Graded,B+,3.31
S000226,2024SP,WD-2024SP-HSSP-105D,HSSP,105,4,Graded,B,3.18
S000227,2024SP,WD-2024SP-COSI-124C,COSI,124,3,Graded,C-,1.71
S000227,2024SP,WD-2024SP-HIST-156C,HIST,156,4,Graded,C-,1.57
S000227,2024SP,WD-2024SP-AMST-101D,AMST,101,3,Graded,C-,1.59
S000229,2024SP,WD-2024SP-HSSP-146D,HSSP,146,3,Graded,A-,3.84
S000229,2024SP,WD-2024SP-PHIL-134A,PHIL,134,4,Graded,A,3.93
S000229,2024SP,WD-2024SP-BUS-110D,BUS,110,3,Graded,A-,3.73
S000229,2024SP,WD-2024SP-PSYC-155D,PSYC,155,3,Graded,A,3.91
