student_id,term_code,workday_course_section_id,subject,catalog_number,credits,grading_basis,letter_grade,grade_points
S000102,2024FA,WD-2024FA-PSYC-158A,PSYC,158,3,Graded,A-,3.5
S000102,2024FA,WD-2024FA-POL-106A,POL,106,3,Graded,B+,3.49
S000102,2024FA,WD-2024FA-HSSP-191D,HSSP,191,3,Graded,A-,3.51
S000103,2024FA,WD-2024FA-POL-149A,POL,149,4,Graded,B,2.99
S000103,2024FA,WD-2024FA-AMST-122B,AMST,122,3,Graded,B-,2.82
S000103,2024FA,WD-2024FA-CHEM-138D,CHEM,138,3,Graded,B,2.96
S000103,2024FA,WD-2024FA-PHIL-109A,PHIL,109,3,Graded,B,2.95
S000104,2024FA,WD-2024FA-ECON-160A,ECON,160,3,Graded,B+,3.49
S000106,2024FA,WD-2024FA-PHIL-127A,PHIL,127,3,Graded,B,2.94
S000106,2024FA,WD-2024FA-BIOL-172A,BIOL,172,4,Graded,B,2.94
S000107,2024FA,WD-2024FA-HSSP-139A,HSSP,139,3,Graded,A-,3.5
S000107,2024FA,WD-2024FA-POL-129B,POL,129,3,Graded,B+,3.44
S000107,2024FA,WD-2024FA-CHEM-169A,CHEM,169,3,Graded,B+,3.33
S000107,2024FA,WD-2024FA-CHEM-167B,CHEM,167,3,Graded,A-,3.64
S000107,2024FA,WD-2024FA-ENVS-151A,ENVS,151,3,Graded,B+,3.36
S000108,2024FA,WD-2024FA-BIOL-122B,BIOL,122,3,Graded,F,0.81
S000108,2024FA,WD-2024FA-AMST-163B,AMST,163,3,Graded,F,0.67
S000108,2024FA,WD-2024FA-ECON-136A,ECON,136,3,Graded,F,0.33
S000108,2024FA,WD-2024FA-POL-159A,POL,159,3,Graded,F,0.62
S000108,2024FA,WD-2024FA-ECON-190A,ECON,190,3,Graded,F,0.64
S000110,2024FA,WD-2024FA-MATH-104A,MATH,104,3,Graded,B+,3.38
S000110,2024FA,WD-2024FA-COSI-120C,COSI,120,3,Graded,B,3.07
S000110,2024FA,WD-2024FA-HSSP-128D,HSSP,128,3,Graded,B,3.01
S000110,2024FA,WD-2024FA-CHEM-183D,CHEM,183,3,Graded,B,3.05
S000110,2024FA,WD-2024FA-AMST-190A,AMST,190,3,Graded,B+,3.24
S000114,2024FA,WD-2024FA-NEUR-145B,NEUR,145,3,Graded,A-,3.8
S000114,2024FA,WD-2024FA-HSSP-116B,HSSP,116,4,Graded,A,3.88
S000114,2024FA,WD-2024FA-COSI-195D,COSI,195,3,Graded,A,3.94
S000114,2024FA,WD-2024FA-ENVS-171B,ENVS,171,3,Graded,A,4.0
S000115,2024FA,WD-2024FA-NEUR-175A,NEUR,175,3,Graded,B+,3.35
S000115,2024FA,WD-2024FA-ANTH-163A,ANTH,163,3,Graded,B+,3.29
S000115,2024FA,WD-2024FA-PHIL-161D,PHIL,161,3,Graded,B,3.16
S000115,2024FA,WD-2024FA-NEUR-192D,NEUR,192,3,Graded,B+,3.24
S000116,2024FA,WD-2024FA-POL-188D,POL,188,3,Graded,C+,2.31
S000116,2024FA,WD-2024FA-CHEM-121B,CHEM,121,4,Graded,C+,2.31
S000116,2024FA,WD-2024FA-HIST-196A,HIST,196,3,Graded,C+,2.2
S000116,2024FA,WD-2024FA-ENG-192B,ENG,192,4,Graded,C+,2.24
S000117,2024FA,WD-2024FA-COSI-162A,COSI,162,3,Graded,C-,1.76
S000117,2024FA,WD-2024FA-AMST-121D,AMST,121,3,Graded,C-,1.84
S000117,2024FA,WD-2024FA-PSYC-198C,PSYC,198,3,Graded,C-,1.68
S000117,2024FA,WD-2024FA-BIOL-192C,BIOL,192,3,Graded,C-,1.76
S000117,2024FA,WD-2024FA-HSSP-153A,HSSP,153,3,Graded,C-,1.76
S000118,2024FA,WD-2024FA-CHEM-199B,CHEM,199,3,Graded,A,4.0
S000118,2024FA,WD-2024FA-MATH-187D,MATH,187,3,Graded,A,3.92
S000118,2024FA,WD-2024FA-HSSP-134A,HSSP,134,4,Graded,A,3.87
S000118,2024FA,WD-2024FA-BUS-199D,BUS,199,3,Graded,A-,3.77
S000118,2024FA,WD-2024FA-ANTH-184D,ANTH,184,3,Graded,A,3.86
S000119,2024FA,WD-2024FA-POL-152A,POL,152,4,Graded,A-,3.52
S000120,2024FA,WD-2024FA-PHIL-176B,PHIL,176,3,Graded,A,3.9
S000120,2024FA,WD-2024FA-COSI-113D,COSI,113,4,Graded,A,3.94
S000120,2024FA,WD-2024FA-PSYC-182D,PSYC,182,3,Graded,A,4.0
S000120,2024FA,WD-2024FA-CHEM-165B,CHEM,165,4,Graded,A,4.0
S000124,2024FA,WD-2024FA-ANTH-110C,ANTH,110,3,Graded,B-,2.79
S000124,2024FA,WD-2024FA-NEUR-176C,NEUR,176,3,Graded,B-,2.84
S000124,2024FA,WD-2024FA-POL-187B,POL,187,3,Graded,B-,2.61
S000124,2024FA,WD-2024FA-ENVS-194D,ENVS,194,3,Graded,B-,2.63
S000126,2024FA,WD-2024FA-ENVS-182A,ENVS,182,3,Graded,C+,2.41
S000126,2024FA,WD-2024FA-ENG-176A,ENG,176,3,Graded,C+,2.34
S000127,2024FA,WD-2024FA-CHEM-184C,CHEM,184,3,Graded,A-,3.73
S000127,2024FA,WD-2024FA-COSI-178B,COSI,178,3,Graded,A,3.99
S000127,2024FA,WD-2024FA-AMST-119D,AMST,119,4,Graded,A,4.0
S000127,2024FA,WD-2024FA-BIOL-109A,BIOL,109,3,Graded,A,4.0
S000127,2024FA,WD-2024FA-PHIL-116B,PHIL,116,3,Graded,A,3.95
S000128,2024FA,WD-2024FA-PHIL-113A,PHIL,113,3,Graded,A-,3.55
S000128,2024FA,WD-2024FA-PSYC-156A,PSYC,156,4,Graded,A-,3.61
S000128,2024FA,WD-2024FA-PHIL-193A,PHIL,193,3,Graded,A-,3.64
S000128,2024FA,WD-2024FA-HIST-193B,HIST,193,3,Graded,A-,3.54
S000129,2024FA,WD-2024FA-HSSP-152C,HSSP,152,3,Graded,B,3.11
S000129,2024FA,WD-2024FA-COSI-174B,COSI,174,4,Graded,B,3.08
S000129,2024FA,WD-2024FA-COSI-138D,COSI,138,3,Graded,B,3.07
S000130,2024FA,WD-2024FA-ECON-120D,ECON,120,3,Graded,A,3.97
S000130,2024FA,WD-2024FA-PSYC-194D,PSYC,194,3,Graded,A,3.89
S000131,2024FA,WD-2024FA-BIOL-135D,BIOL,135,4,Graded,B+,3.42
S000131,2024FA,WD-2024FA-NEUR-120D,NEUR,120,3,Graded,B+,3.46
S000131,2024FA,WD-2024FA-ENVS-140B,ENVS,140,3,Graded,A-,3.57
S000131,2024FA,WD-2024FA-PSYC-181B,PSYC,181,3,Graded,B+,3.28
S000131,2024FA,WD-2024FA-POL-167D,POL,167,3,Graded,B+,3.35
S000132,2024FA,WD-2024FA-BUS-129D,BUS,129,4,Graded,B+,3.34
S000133,2024FA,WD-2024FA-MATH-197D,MATH,197,3,Graded,B,3.05
S000133,2024FA,WD-2024FA-BUS-190B,BUS,190,3,Graded,B+,3.23
S000133,2024FA,WD-2024FA-ANTH-182C,ANTH,182,3,Graded,B,3.01
S000133,2024FA,WD-2024FA-PHIL-147D,PHIL,147,3,Graded,B,3.14
S000133,2024FA,WD-2024FA-PSYC-111B,PSYC,111,3,Graded,B,2.89
S000135,2024FA,WD-2024FA-AMST-137D,AMST,137,3,Graded,B-,2.65
S000135,2024FA,WD-2024FA-HIST-178A,HIST,178,3,Graded,C+,2.48
S000135,2024FA,WD-2024FA-ECON-183A,ECON,183,3,Graded,B-,2.75
S000135,2024FA,WD-2024FA-BUS-146A,BUS,146,4,Graded,B-,2.65
S000135,2024FA,WD-2024FA-COSI-135B,COSI,135,3,Graded,B-,2.5
S000136,2024FA,WD-2024FA-POL-114C,POL,114,3,Graded,A,3.92
S000136,2024FA,WD-2024FA-COSI-199B,COSI,199,3,Graded,A,4.0
S000136,2024FA,WD-2024FA-POL-186B,POL,186,3,Graded,A,3.88
S000136,2024FA,WD-2024FA-PSYC-134D,PSYC,134,4,Graded,A,4.0
S000137,2024FA,WD-2024FA-BIOL-151D,BIOL,151,3,Graded,F,0.43
S000137,2024FA,WD-2024FA-ANTH-109C,ANTH,109,3,Graded,F,0.57
S000137,2024FA,WD-2024FA-ENG-135D,ENG,135,4,Graded,F,0.43
S000138,2024FA,WD-2024FA-BIOL-136B,BIOL,136,3,Graded,B,3.06
S000138,2024FA,WD-2024FA-AMST-184D,AMST,184,3,Graded,B+,3.21
S000138,2024FA,WD-2024FA-ANTH-127C,ANTH,127,3,Graded,B,3.03
S000138,2024FA,WD-2024FA-BIOL-137D,BIOL,137,4,Graded,B+,3.32
S000138,2024FA,WD-2024FA-PHIL-141B,PHIL,141,3,Graded,B,3.0
S000139,2024FA,WD-2024FA-BIOL-148A,BIOL,148,4,Graded,A-,3.78
S000139,2024FA,WD-2024FA-BUS-162D,BUS,162,3,Graded,A-,3.72
S000139,2024FA,WD-2024FA-HSSP-191D,HSSP,191,3,Graded,A-,3.65
S000139,2024FA,WD-2024FA-BIOL-196C,BIOL,196,3,Graded,A,3.95
S000140,2024FA,WD-2024FA-ENG-168D,ENG,168,3,Graded,B+,3.3
S000140,2024FA,WD-2024FA-ENVS-155A,ENVS,155,3,Graded,B+,3.3
S000140,2024FA,WD-2024FA-HIST-103D,HIST,103,3,Graded,B+,3.2
S000140,2024FA,WD-2024FA-MATH-193D,MATH,193,3,Graded,B,3.16
S000140,2024FA,WD-2024FA-POL-177C,POL,177,3,Graded,B,3.19
S000142,2024FA,WD-2024FA-POL-100C,POL,100,3,Graded,B+,3.45
S000142,2024FA,WD-2024FA-HIST-171D,HIST,171,3,Graded,B+,3.39
S000142,2024FA,WD-2024FA-ENVS-147A,ENVS,147,3,Graded,A-,3.53
S000142,2024FA,WD-2024FA-NEUR-166A,NEUR,166,3,Graded,B+,3.4
S000143,2024FA,WD-2024FA-PSYC-112B,PSYC,112,3,Graded,B,3.09
S000143,2024FA,WD-2024FA-PHIL-141B,PHIL,141,3,Graded,B+,3.36
S000143,2024FA,WD-2024FA-BUS-189B,BUS,189,3,Graded,B+,3.22
S000143,2024FA,WD-2024FA-NEUR-149A,NEUR,149,3,Graded,B,3.15
S000144,2024FA,WD-2024FA-AMST-156D,AMST,156,4,Graded,B+,3.48
S000144,2024FA,WD-2024FA-CHEM-169A,CHEM,169,3,Graded,B+,3.22
S000144,2024FA,WD-2024FA-PHIL-153B,PHIL,153,3,Graded,B+,3.28
S000144,2024FA,WD-2024FA-COSI-166B,COSI,166,3,Graded,B+,3.32
S000145,2024FA,WD-2024FA-MATH-141B,MATH,141,3,Graded,B+,3.2
S000145,2024FA,WD-2024FA-MATH-145C,MATH,145,3,Graded,B,2.98
S000145,2024FA,WD-2024FA-BIOL-175C,BIOL,175,4,Graded,B,2.93
S000145,2024FA,WD-2024FA-ECON-121C,ECON,121,3,Graded,B,3.0
S000145,2024FA,WD-2024FA-HSSP-198C,HSSP,198,3,Graded,B,3.06
S000147,2024FA,WD-2024FA-ENG-171D,ENG,171,3,Graded,B-,2.83
S000147,2024FA,WD-2024FA-ANTH-151C,ANTH,151,3,Graded,B-,2.8
S000147,2024FA,WD-2024FA-PSYC-122D,PSYC,122,3,Graded,B,2.87
S000147,2024FA,WD-2024FA-POL-179A,POL,179,3,Graded,B-,2.76
S000148,2024FA,WD-2024FA-POL-117C,POL,117,3,Graded,D,1.03
S000148,2024FA,WD-2024FA-MATH-177C,MATH,177,3,Graded,D,1.13
S000148,2024FA,WD-2024FA-CHEM-143A,CHEM,143,3,Graded,F,0.95
S000148,2024FA,WD-2024FA-PHIL-110B,PHIL,110,3,Graded,F,0.89
S000150,2024FA,WD-2024FA-ANTH-171D,ANTH,171,3,Graded,A-,3.65
S000150,2024FA,WD-2024FA-PSYC-185C,PSYC,185,3,Graded,B+,3.36
S000151,2024FA,WD-2024FA-HIST-142A,HIST,142,3,Graded,B+,3.32
S000151,2024FA,WD-2024FA-PHIL-112D,PHIL,112,4,Graded,A-,3.57
S000151,2024FA,WD-2024FA-ENVS-182B,ENVS,182,3,Graded,B+,3.42
S000151,2024FA,WD-2024FA-ECON-130D,ECON,130,3,Graded,B+,3.22
S000152,2024FA,WD-2024FA-ECON-123A,ECON,123,3,Graded,D,1.02
S000152,2024FA,WD-2024FA-PSYC-138D,PSYC,138,3,Graded,F,0.97
S000153,2024FA,WD-2024FA-AMST-193D,AMST,193,3,Graded,B-,2.82
S000153,2024FA,WD-2024FA-CHEM-167C,CHEM,167,3,Graded,B-,2.78
S000153,2024FA,WD-2024FA-POL-189B,POL,189,3,Graded,B-,2.84
S000153,2024FA,WD-2024FA-ENG-176B,ENG,176,3,Graded,B-,2.57
S000154,2024FA,WD-2024FA-NEUR-141D,NEUR,141,3,Graded,A,3.99
S000154,2024FA,WD-2024FA-ENG-163B,ENG,163,3,Graded,A-,3.81
S000154,2024FA,WD-2024FA-ENG-132C,ENG,132,3,Graded,A,4.0
S000154,2024FA,WD-2024FA-MATH-154C,MATH,154,3,Graded,A,4.0
S000155,2024FA,WD-2024FA-ECON-116D,ECON,116,4,Graded,A,4.0
S000156,2024FA,WD-2024FA-PSYC-164B,PSYC,164,3,Graded,B+,3.26
S000156,2024FA,WD-2024FA-ENVS-158B,ENVS,158,3,Graded,B+,3.21
S000156,2024FA,WD-2024FA-ENVS-155A,ENVS,155,3,Graded,B+,3.27
S000156,2024FA,WD-2024FA-POL-146A,POL,146,3,Graded,B+,3.21
S000156,2024FA,WD-2024FA-BIOL-123C,BIOL,123,3,Graded,B+,3.25
S000159,2024FA,WD-2024FA-PHIL-142B,PHIL,142,3,Graded,B+,3.38
S000159,2024FA,WD-2024FA-BIOL-167C,BIOL,167,3,Graded,B+,3.37
S000160,2024FA,WD-2024FA-ENVS-165B,ENVS,165,3,Graded,A,3.97
S000160,2024FA,WD-2024FA-ANTH-190C,ANTH,190,3,Graded,A,3.94
S000163,2024FA,WD-2024FA-HIST-199C,HIST,199,3,Graded,C-,1.51
S000163,2024FA,WD-2024FA-HSSP-132C,HSSP,132,3,Graded,C-,1.61
S000163,2024FA,WD-2024FA-NEUR-150D,NEUR,150,3,Graded,C-,1.76
S000163,2024FA,WD-2024FA-BIOL-154A,BIOL,154,3,Graded,C,2.0
S000165,2024FA,WD-2024FA-NEUR-193D,NEUR,193,3,Graded,B+,3.33
S000165,2024FA,WD-2024FA-NEUR-163B,NEUR,163,3,Graded,A-,3.66
S000165,2024FA,WD-2024FA-BIOL-153A,BIOL,153,3,Graded,B+,3.42
S000165,2024FA,WD-2024FA-BUS-118D,BUS,118,3,Graded,A-,3.59
S000167,2024FA,WD-2024FA-COSI-127A,COSI,127,3,Graded,B,3.02
S000169,2024FA,WD-2024FA-PSYC-196D,PSYC,196,3,Graded,C,2.14
S000169,2024FA,WD-2024FA-BIOL-167A,BIOL,167,4,Graded,C,1.99
S000169,2024FA,WD-2024FA-NEUR-112A,NEUR,112,3,Graded,C+,2.17
S000169,2024FA,WD-2024FA-ECON-162D,ECON,162,3,Graded,C,1.89
S000169,2024FA,WD-2024FA-AMST-194D,AMST,194,3,Graded,C,1.94
S000170,2024FA,WD-2024FA-ENG-116B,ENG,116,3,Graded,B,3.13
S000170,2024FA,WD-2024FA-BIOL-116B,BIOL,116,3,Graded,B,3.15
S000170,2024FA,WD-2024FA-BIOL-116D,BIOL,116,3,Graded,B,3.14
S000171,2024FA,WD-2024FA-MATH-140D,MATH,140,3,Graded,C-,1.71
S000171,2024FA,WD-2024FA-COSI-130A,COSI,130,3,Graded,C,1.88
S000171,2024FA,WD-2024FA-POL-181C,POL,181,3,Graded,C-,1.63
S000171,2024FA,WD-2024FA-ENVS-194D,ENVS,194,3,Graded,C,1.87
S000172,2024FA,WD-2024FA-MATH-179A,MATH,179,4,Graded,B+,3.25
S000172,2024FA,WD-2024FA-CHEM-135D,CHEM,135,3,Graded,B,3.13
S000172,2024FA,WD-2024FA-BIOL-108D,BIOL,108,4,Graded,B,3.15
S000172,2024FA,WD-2024FA-BUS-111D,BUS,111,3,Graded,B,3.19
S000172,2024FA,WD-2024FA-POL-126C,POL,126,3,Graded,B,3.06
S000174,2024FA,WD-2024FA-ECON-120C,ECON,120,3,Graded,A-,3.5
S000174,2024FA,WD-2024FA-ECON-102D,ECON,102,3,Graded,B+,3.4
S000174,2024FA,WD-2024FA-AMST-131D,AMST,131,3,Graded,B+,3.26
S000174,2024FA,WD-2024FA-BUS-114B,BUS,114,3,Graded,B+,3.48
S000174,2024FA,WD-2024FA-ECON-145A,ECON,145,3,Graded,B+,3.48
S000175,2024FA,WD-2024FA-HIST-136C,HIST,136,3,Graded,A-,3.54
S000175,2024FA,WD-2024FA-ENG-102A,ENG,102,3,Graded,A-,3.57
S000176,2024FA,WD-2024FA-MATH-156B,MATH,156,3,Graded,A-,3.67
S000176,2024FA,WD-2024FA-AMST-120A,AMST,120,3,Graded,A-,3.65
S000176,2024FA,WD-2024FA-HIST-193B,HIST,193,3,Graded,A,3.86
S000176,2024FA,WD-2024FA-ENVS-127C,ENVS,127,3,Graded,A-,3.75
S000176,2024FA,WD-2024FA-PHIL-173A,PHIL,173,3,Graded,A-,3.6
S000176,2024FA,WD-2024FA-CHEM-164A,CHEM,164,3,Graded,A-,3.64
S000177,2024FA,WD-2024FA-PHIL-130A,PHIL,130,3,Graded,B,2.93
S000177,2024FA,WD-2024FA-MATH-144A,MATH,144,4,Graded,B,3.0
S000177,2024FA,WD-2024FA-COSI-125A,COSI,125,4,Graded,B,3.05
S000179,2024FA,WD-2024FA-CHEM-114A,CHEM,114,3,Graded,B+,3.24
S000179,2024FA,WD-2024FA-ANTH-186D,ANTH,186,3,Graded,B+,3.47
S000179,2024FA,WD-2024FA-PSYC-107D,PSYC,107,3,Graded,B+,3.4
S000179,2024FA,WD-2024FA-ANTH-185B,ANTH,185,3,Graded,B+,3.37
S000180,2024FA,WD-2024FA-HIST-143C,HIST,143,4,Graded,B,2.95
S000180,2024FA,WD-2024FA-HSSP-148C,HSSP,148,3,Graded,B,2.93
S000180,2024FA,WD-2024FA-CHEM-158A,CHEM,158,3,Graded,B+,3.29
S000180,2024FA,WD-2024FA-ANTH-186D,ANTH,186,4,Graded,B,3.09
S000182,2024FA,WD-2024FA-HSSP-143C,HSSP,143,3,Graded,A,3.9
S000183,2024FA,WD-2024FA-PHIL-164D,PHIL,164,3,Graded,B-,2.62
S000183,2024FA,WD-2024FA-AMST-142C,AMST,142,3,Graded,B-,2.56
S000184,2024FA,WD-2024FA-CHEM-141A,CHEM,141,3,Graded,B+,3.28
S000185,2024FA,WD-2024FA-PHIL-195D,PHIL,195,3,Graded,D,1.26
S000185,2024FA,WD-2024FA-POL-137D,POL,137,4,Graded,D,1.15
S000185,2024FA,WD-2024FA-NEUR-163D,NEUR,163,3,Graded,D,1.02
S000186,2024FA,WD-2024FA-CHEM-129D,CHEM,129,3,Graded,A,4.0
S000187,2024FA,WD-2024FA-CHEM-125D,CHEM,125,3,Graded,B,3.06
S000187,2024FA,WD-2024FA-PHIL-118B,PHIL,118,3,Graded,B,3.12
S000187,2024FA,WD-2024FA-ECON-115C,ECON,115,3,Graded,B,3.09
S000187,2024FA,WD-2024FA-HSSP-155D,HSSP,155,3,Graded,B+,3.26
S000188,2024FA,WD-2024FA-AMST-112A,AMST,112,3,Graded,B+,3.2
S000188,2024FA,WD-2024FA-HIST-156A,HIST,156,3,Graded,B,3.15
S000188,2024FA,WD-2024FA-ANTH-157B,ANTH,157,3,Graded,B+,3.23
S000188,2024FA,WD-2024FA-AMST-112B,AMST,112,3,Graded,B+,3.29
S000188,2024FA,WD-2024FA-BIOL-146A,BIOL,146,3,Graded,B+,3.31
S000188,2024FA,WD-2024FA-BIOL-116A,BIOL,116,3,Graded,B,3.04
S000189,2024FA,WD-2024FA-HIST-167B,HIST,167,3,Graded,A,3.86
S000189,2024FA,WD-2024FA-BUS-115B,BUS,115,3,Graded,A,4.0
S000189,2024FA,WD-2024FA-ENVS-170D,ENVS,170,3,Graded,A,3.93
S000189,2024FA,WD-2024FA-MATH-137C,MATH,137,3,Graded,A,3.91
S000189,2024FA,WD-2024FA-ANTH-106C,ANTH,106,4,Graded,A-,3.82
S000190,2024FA,WD-2024FA-BIOL-162B,BIOL,162,4,Graded,B+,3.32
S000190,2024FA,WD-2024FA-COSI-119D,COSI,119,3,Graded,B+,3.36
S000190,2024FA,WD-2024FA-NEUR-110A,NEUR,110,3,Graded,B+,3.48
S000191,2024FA,WD-2024FA-PSYC-184C,PSYC,184,3,Graded,B,2.96
S000192,2024FA,WD-2024FA-CHEM-131D,CHEM,131,3,Graded,B-,2.72
S000193,2024FA,WD-2024FA-CHEM-104B,CHEM,104,4,Graded,B-,2.73
S000193,2024FA,WD-2024FA-PSYC-109B,PSYC,109,3,Graded,B,2.92
S000193,2024FA,WD-2024FA-BIOL-193A,BIOL,193,4,Graded,B,2.93
S000193,2024FA,WD-2024FA-HSSP-199B,HSSP,199,3,Graded,B-,2.83
S000193,2024FA,WD-2024FA-NEUR-183C,NEUR,183,3,Graded,B,2.85
S000195,2024FA,WD-2024FA-BUS-157A,BUS,157,3,Graded,B+,3.34
S000196,2024FA,WD-2024FA-ENG-194C,ENG,194,3,Graded,B-,2.8
S000196,2024FA,WD-2024FA-HSSP-152D,HSSP,152,3,Graded,B+,3.27
S000196,2024FA,WD-2024FA-COSI-148A,COSI,148,3,Graded,B,3.05
S000196,2024FA,WD-2024FA-ENVS-155B,ENVS,155,3,Graded,B,3.1
S000197,2024FA,WD-2024FA-CHEM-106A,CHEM,106,4,Graded,A,4.0
S000200,2024FA,WD-2024FA-HIST-191B,HIST,191,3,Graded,A-,3.55
S000200,2024FA,WD-2024FA-NEUR-100C,NEUR,100,3,Graded,B+,3.22
S000200,2024FA,WD-2024FA-NEUR-150C,NEUR,150,3,Graded,B,3.16
S000200,2024FA,WD-2024FA-ECON-194D,ECON,194,3,Graded,B+,3.33
S000200,2024FA,WD-2024FA-ANTH-146A,ANTH,146,3,Graded,A-,3.52
S000201,2024FA,WD-2024FA-ENG-157C,ENG,157,3,Graded,A-,3.79
S000201,2024FA,WD-2024FA-HSSP-135B,HSSP,135,3,Graded,A-,3.72
S000201,2024FA,WD-2024FA-PHIL-169B,PHIL,169,4,Graded,A-,3.81
S000201,2024FA,WD-2024FA-CHEM-102D,CHEM,102,3,Graded,A-,3.62
S000202,2024FA,WD-2024FA-ANTH-194A,ANTH,194,3,Graded,A-,3.84
S000202,2024FA,WD-2024FA-BIOL-183D,BIOL,183,3,Graded,A-,3.51
S000202,2024FA,WD-2024FA-MATH-162A,MATH,162,3,Graded,A-,3.56
S000202,2024FA,WD-2024FA-COSI-170A,COSI,170,3,Graded,A-,3.81
S000203,2024FA,WD-2024FA-ECON-151A,ECON,151,3,Graded,F,0.83
S000203,2024FA,WD-2024FA-AMST-148D,AMST,148,3,Graded,F,0.73
S000203,2024FA,WD-2024FA-AMST-168D,AMST,168,3,Graded,F,0.79
S000203,2024FA,WD-2024FA-POL-110A,POL,110,4,Graded,F,0.79
S000204,2024FA,WD-2024FA-CHEM-182D,CHEM,182,3,Graded,A-,3.65
S000205,2024FA,WD-2024FA-MATH-148C,MATH,148,4,Graded,F,0.47
S000205,2024FA,WD-2024FA-ANTH-149B,ANTH,149,3,Graded,F,0.55
S000205,2024FA,WD-2024FA-ECON-118A,ECON,118,3,Graded,F,0.52
S000205,2024FA,WD-2024FA-CHEM-184A,CHEM,184,4,Graded,F,0.46
S000206,2024FA,WD-2024FA-BIOL-138B,BIOL,138,3,Graded,A-,3.79
S000207,2024FA,WD-2024FA-PSYC-174B,PSYC,174,4,Graded,B-,2.68
S000207,2024FA,WD-2024FA-CHEM-100B,CHEM,100,3,Graded,C+,2.28
S000207,2024FA,WD-2024FA-BUS-193C,BUS,193,3,Graded,B-,2.5
S000207,2024FA,WD-2024FA-NEUR-190B,NEUR,190,3,Graded,C+,2.3
S000207,2024FA,WD-2024FA-CHEM-166B,CHEM,166,4,Graded,C+,2.45
S000209,2024FA,WD-2024FA-AMST-109C,AMST,109,3,Graded,A,3.86
S000209,2024FA,WD-2024FA-ENVS-125D,ENVS,125,4,Graded,A,4.0
S000209,2024FA,WD-2024FA-BIOL-180B,BIOL,180,3,Graded,A,3.89
S000209,2024FA,WD-2024FA-ENG-136C,ENG,136,3,Graded,A,3.99
S000210,2024FA,WD-2024FA-COSI-150B,COSI,150,3,Graded,C,1.89
S000210,2024FA,WD-2024FA-BIOL-146A,BIOL,146,3,Graded,C-,1.76
S000210,2024FA,WD-2024FA-AMST-189C,AMST,189,3,Graded,C,1.89
S000210,2024FA,WD-2024FA-NEUR-124B,NEUR,124,3,Graded,C,1.96
S000210,2024FA,WD-2024FA-PSYC-144D,PSYC,144,3,Graded,C-,1.61
S000211,2024FA,WD-2024FA-HSSP-193D,HSSP,193,3,Graded,A-,3.56
S000211,2024FA,WD-2024FA-MATH-146C,MATH,146,4,Graded,A-,3.55
S000211,2024FA,WD-2024FA-MATH-168B,MATH,168,4,Graded,A-,3.53
S000211,2024FA,WD-2024FA-BUS-119A,BUS,119,4,Graded,A-,3.61
S000211,2024FA,WD-2024FA-ANTH-116B,ANTH,116,3,Graded,A-,3.5
S000212,2024FA,WD-2024FA-BIOL-193B,BIOL,193,4,Graded,B,3.13
S000212,2024FA,WD-2024FA-HIST-186C,HIST,186,3,Graded,B,2.95
S000213,2024FA,WD-2024FA-ECON-122C,ECON,122,3,Graded,A-,3.64
S000214,2024FA,WD-2024FA-HSSP-159B,HSSP,159,3,Graded,A,3.95
S000215,2024FA,WD-2024FA-ECON-128C,ECON,128,3,Graded,B+,3.3
S000215,2024FA,WD-2024FA-BUS-171B,BUS,171,3,Graded,B+,3.38
S000215,2024FA,WD-2024FA-BUS-102D,BUS,102,3,Graded,B+,3.27
S000215,2024FA,WD-2024FA-ENVS-164B,ENVS,164,3,Graded,A-,3.78
S000215,2024FA,WD-2024FA-COSI-176C,COSI,176,3,Graded,B+,3.46
S000215,2024FA,WD-2024FA-COSI-138A,COSI,138,3,Graded,B+,3.25
S000216,2024FA,WD-2024FA-BUS-199A,BUS,199,3,Graded,B+,3.24
S000216,2024FA,WD-2024FA-CHEM-138B,CHEM,138,3,Graded,B,3.06
S000216,2024FA,WD-2024FA-MATH-162B,MATH,162,3,Graded,B,3.17
S000216,2024FA,WD-2024FA-POL-169C,POL,169,3,Graded,B+,3.38
S000216,2024FA,WD-2024FA-ENG-169C,ENG,169,3,Graded,B+,3.31
S000217,2024FA,WD-2024FA-ENVS-149C,ENVS,149,3,Graded,B,2.85
S000217,2024FA,WD-2024FA-PSYC-143D,PSYC,143,3,Graded,B,2.94
S000217,2024FA,WD-2024FA-CHEM-125A,CHEM,125,3,Graded,B,3.12
S000217,2024FA,WD-2024FA-PHIL-181D,PHIL,181,4,Graded,B,2.87
S000217,2024FA,WD-2024FA-AMST-106A,AMST,106,3,Graded,B,3.09
S000218,2024FA,WD-2024FA-PSYC-145B,PSYC,145,3,Graded,B,3.16
S000218,2024FA,WD-2024FA-ANTH-144C,ANTH,144,3,Graded,B+,3.34
S000218,2024FA,WD-2024FA-AMST-152C,AMST,152,3,Graded,B+,3.37
S000218,2024FA,WD-2024FA-ENVS-174A,ENVS,174,3,Graded,B,3.13
S000218,2024FA,WD-2024FA-POL-189D,POL,189,3,Graded,B+,3.31
S000220,2024FA,WD-2024FA-BIOL-157A,BIOL,157,4,Graded,B-,2.53
S000220,2024FA,WD-2024FA-BUS-121C,BUS,121,3,Graded,B-,2.7
S000220,2024FA,WD-2024FA-AMST-122A,AMST,122,3,Graded,B-,2.81
S000220,2024FA,WD-2024FA-POL-121C,POL,121,3,Graded,B-,2.64
