student_id,term_code,workday_course_section_id,subject,catalog_number,credits,grading_basis,letter_grade,grade_points
S000102,2025SU,WD-2025SU-BIOL-160D,BIOL,160,3,Graded,A-,3.83
S000102,2025SU,WD-2025SU-BIOL-178D,BIOL,178,3,Graded,A-,3.67
S000102,2025SU,WD-2025SU-ENG-127D,ENG,127,3,Graded,A-,3.67
S000103,2025SU,WD-2025SU-ENVS-140C,ENVS,140,3,Graded,B,2.97
S000103,2025SU,WD-2025SU-PSYC-150B,PSYC,150,3,Graded,B-,2.82
S000103,2025SU,WD-2025SU-CHEM-175A,CHEM,175,3,Graded,B,3.05
S000103,2025SU,WD-2025SU-NEUR-134B,NEUR,134,3,Graded,B,2.93
S000104,2025SU,WD-2025SU-ENVS-138B,ENVS,138,4,Graded,B,2.86
S000104,2025SU,WD-2025SU-HSSP-170B,HSSP,170,3,Graded,B-,2.52
S000104,2025SU,WD-2025SU-ENVS-126C,ENVS,126,3,Graded,B,2.94
S000104,2025SU,WD-2025SU-HSSP-153A,HSSP,153,3,Graded,B-,2.77
S000106,2025SU,WD-2025SU-HIST-120D,HIST,120,3,Graded,B,3.01
S000106,2025SU,WD-2025SU-BUS-149B,BUS,149,3,Graded,B-,2.8
S000106,2025SU,WD-2025SU-ENVS-100C,ENVS,100,4,Graded,B,2.86
S000106,2025SU,WD-2025SU-PHIL-172B,PHIL,172,3,Graded,B,2.96
S000106,2025SU,WD-2025SU-BUS-101C,BUS,101,3,Graded,B,3.1
S000107,2025SU,WD-2025SU-PHIL-163C,PHIL,163,4,Graded,B,2.9
S000107,2025SU,WD-2025SU-PSYC-103D,PSYC,103,3,Graded,B,3.11
S000107,2025SU,WD-2025SU-PHIL-115A,PHIL,115,3,Graded,B,3.18
S000107,2025SU,WD-2025SU-NEUR-144C,NEUR,144,3,Graded,B,3.03
S000107,2025SU,WD-2025SU-MATH-147A,MATH,147,4,Graded,B+,3.29
S000108,2025SU,WD-2025SU-ENG-137A,ENG,137,3,Graded,D,1.14
S000108,2025SU,WD-2025SU-MATH-152B,MATH,152,4,Graded,D,1.22
S000110,2025SU,WD-2025SU-BUS-119B,BUS,119,3,Graded,B,3.15
S000110,2025SU,WD-2025SU-HSSP-152D,HSSP,152,3,Graded,B,3.14
S000110,2025SU,WD-2025SU-PSYC-117C,PSYC,117,3,Graded,B,3.04
S000110,2025SU,WD-2025SU-ENVS-196C,ENVS,196,3,Graded,B,3.17
S000111,2025SU,WD-2025SU-ENVS-138B,ENVS,138,3,Graded,F,0.67
S000111,2025SU,WD-2025SU-POL-194C,POL,194,4,Graded,F,0.66
S000111,2025SU,WD-2025SU-COSI-147A,COSI,147,3,Graded,F,0.46
S000111,2025SU,WD-2025SU-NEUR-189C,NEUR,189,4,Graded,F,0.81
S000112,2025SU,WD-2025SU-NEUR-191B,NEUR,191,3,Graded,B,3.0
S000113,2025SU,WD-2025SU-POL-103D,POL,103,4,Graded,A-,3.75
S000113,2025SU,WD-2025SU-ENVS-119B,ENVS,119,3,Graded,A-,3.53
S000113,2025SU,WD-2025SU-POL-106A,POL,106,3,Graded,A-,3.54
S000114,2025SU,WD-2025SU-ECON-110D,ECON,110,4,Graded,A-,3.8
S000114,2025SU,WD-2025SU-CHEM-112C,CHEM,112,4,Graded,A-,3.5
S000114,2025SU,WD-2025SU-ENVS-149A,ENVS,149,3,Graded,A-,3.59
S000114,2025SU,WD-2025SU-ENG-160B,ENG,160,3,Graded,A-,3.66
S000114,2025SU,WD-2025SU-PHIL-177D,PHIL,177,4,Graded,A-,3.6
S000115,2025SU,WD-2025SU-ENG-120D,ENG,120,3,Graded,B,3.05
S000115,2025SU,WD-2025SU-ANTH-113A,ANTH,113,3,Graded,B,2.88
S000115,2025SU,WD-2025SU-AMST-109C,AMST,109,3,Graded,B-,2.81
S000115,2025SU,WD-2025SU-HSSP-175D,HSSP,175,3,Graded,B,3.06
S000115,2025SU,WD-2025SU-PHIL-151A,PHIL,151,3,Graded,B,2.87
S000117,2025SU,WD-2025SU-CHEM-162C,CHEM,162,3,Graded,F,0.99
S000117,2025SU,WD-2025SU-ENVS-169A,ENVS,169,3,Graded,D,1.26
S000117,2025SU,WD-2025SU-ENVS-113C,ENVS,113,3,Graded,D,1.2
S000117,2025SU,WD-2025SU-COSI-134C,COSI,134,3,Graded,D,1.34
S000117,2025SU,WD-2025SU-POL-105A,POL,105,3,Graded,D,1.07
S000118,2025SU,WD-2025SU-ECON-152C,ECON,152,3,Graded,A,4.0
S000118,2025SU,WD-2025SU-ENVS-117C,ENVS,117,3,Graded,A,4.0
S000118,2025SU,WD-2025SU-ENG-145A,ENG,145,3,Graded,A,4.0
S000118,2025SU,WD-2025SU-ECON-160B,ECON,160,4,Graded,A-,3.83
S000118,2025SU,WD-2025SU-HIST-188C,HIST,188,3,Graded,A,4.0
S000120,2025SU,WD-2025SU-BUS-106C,BUS,106,3,Graded,A-,3.84
S000120,2025SU,WD-2025SU-COSI-130D,COSI,130,4,Graded,A,4.0
S000120,2025SU,WD-2025SU-NEUR-146B,NEUR,146,3,Graded,A,4.0
S000120,2025SU,WD-2025SU-ENG-189C,ENG,189,3,Graded,A,4.0
S000121,2025SU,WD-2025SU-MATH-111D,MATH,111,3,Graded,B,3.13
S000121,2025SU,WD-2025SU-CHEM-144C,CHEM,144,3,Graded,B+,3.3
S000121,2025SU,WD-2025SU-HSSP-119B,HSSP,119,4,Graded,B+,3.24
S000121,2025SU,WD-2025SU-NEUR-102B,NEUR,102,4,Graded,B+,3.23
S000122,2025SU,WD-2025SU-BUS-195B,BUS,195,4,Graded,B,3.14
S000122,2025SU,WD-2025SU-HSSP-109C,HSSP,109,3,Graded,B+,3.25
S000122,2025SU,WD-2025SU-ENG-123C,ENG,123,3,Graded,B+,3.34
S000122,2025SU,WD-2025SU-HSSP-120B,HSSP,120,3,Graded,B+,3.32
S000122,2025SU,WD-2025SU-ENVS-145B,ENVS,145,4,Graded,B+,3.21
S000123,2025SU,WD-2025SU-CHEM-110D,CHEM,110,3,Graded,B+,3.42
S000123,2025SU,WD-2025SU-MATH-102D,MATH,102,3,Graded,B+,3.25
S000123,2025SU,WD-2025SU-ECON-113D,ECON,113,4,Graded,B+,3.35
S000123,2025SU,WD-2025SU-AMST-107D,AMST,107,3,Graded,A-,3.56
S000123,2025SU,WD-2025SU-BUS-101A,BUS,101,3,Graded,B+,3.29
S000124,2025SU,WD-2025SU-BUS-173C,BUS,173,4,Graded,C,2.08
S000124,2025SU,WD-2025SU-BUS-154C,BUS,154,3,Graded,C+,2.39
S000124,2025SU,WD-2025SU-BUS-128C,BUS,128,3,Graded,C+,2.25
S000124,2025SU,WD-2025SU-HSSP-152D,HSSP,152,3,Graded,C+,2.37
S000126,2025SU,WD-2025SU-PHIL-163A,PHIL,163,3,Graded,D,1.42
S000126,2025SU,WD-2025SU-BIOL-197B,BIOL,197,3,Graded,C-,1.5
S000127,2025SU,WD-2025SU-COSI-110C,COSI,110,3,Graded,A,4.0
S000127,2025SU,WD-2025SU-ANTH-156D,ANTH,156,3,Graded,A,4.0
S000127,2025SU,WD-2025SU-AMST-181A,AMST,181,3,Graded,A,3.91
S000127,2025SU,WD-2025SU-BUS-141D,BUS,141,3,Graded,A,3.9
S000128,2025SU,WD-2025SU-COSI-188D,COSI,188,3,Graded,B+,3.4
S000128,2025SU,WD-2025SU-MATH-179D,MATH,179,3,Graded,B+,3.36
S000128,2025SU,WD-2025SU-ECON-195A,ECON,195,3,Graded,B+,3.3
S000128,2025SU,WD-2025SU-HSSP-151D,HSSP,151,3,Graded,A-,3.54
S000128,2025SU,WD-2025SU-HIST-106A,HIST,106,3,Graded,B+,3.38
S000131,2025SU,WD-2025SU-ANTH-157C,ANTH,157,3,Graded,B,3.0
S000131,2025SU,WD-2025SU-ANTH-124A,ANTH,124,3,Graded,B,3.09
S000131,2025SU,WD-2025SU-ENG-142C,ENG,142,3,Graded,B,3.05
S000131,2025SU,WD-2025SU-MATH-158D,MATH,158,3,Graded,B,3.09
S000133,2025SU,WD-2025SU-POL-183A,POL,183,3,Graded,B+,3.37
S000133,2025SU,WD-2025SU-ENG-151B,ENG,151,3,Graded,B+,3.4
S000133,2025SU,WD-2025SU-BUS-174B,BUS,174,4,Graded,B+,3.35
S000133,2025SU,WD-2025SU-BIOL-136A,BIOL,136,3,Graded,B+,3.39
S000134,2025SU,WD-2025SU-CHEM-159B,CHEM,159,3,Graded,B+,3.36
S000134,2025SU,WD-2025SU-PHIL-126B,PHIL,126,3,Graded,A-,3.61
S000134,2025SU,WD-2025SU-COSI-177C,COSI,177,3,Graded,A-,3.65
S000134,2025SU,WD-2025SU-ENVS-179C,ENVS,179,3,Graded,A-,3.6
S000135,2025SU,WD-2025SU-ECON-127C,ECON,127,3,Graded,B,3.13
S000135,2025SU,WD-2025SU-PHIL-141B,PHIL,141,3,Graded,B,3.03
S000135,2025SU,WD-2025SU-POL-171C,POL,171,4,Graded,B,2.97
S000136,2025SU,WD-2025SU-MATH-136A,MATH,136,3,Graded,A,3.86
S000136,2025SU,WD-2025SU-ECON-127B,ECON,127,3,Graded,A-,3.73
S000136,2025SU,WD-2025SU-HIST-137A,HIST,137,3,Graded,A-,3.8
S000136,2025SU,WD-2025SU-HIST-101D,HIST,101,4,Graded,A-,3.77
S000137,2025SU,WD-2025SU-POL-101B,POL,101,3,Graded,F,0.22
S000137,2025SU,WD-2025SU-HSSP-135A,HSSP,135,3,Graded,F,0.13
S000137,2025SU,WD-2025SU-BIOL-148A,BIOL,148,3,Graded,F,0.37
S000137,2025SU,WD-2025SU-ECON-195D,ECON,195,4,Graded,F,0.21
S000137,2025SU,WD-2025SU-MATH-184A,MATH,184,3,Graded,F,0.34
S000139,2025SU,WD-2025SU-COSI-127B,COSI,127,4,Graded,A-,3.56
S000139,2025SU,WD-2025SU-HSSP-169C,HSSP,169,3,Graded,A-,3.55
S000139,2025SU,WD-2025SU-ECON-108B,ECON,108,3,Graded,A-,3.64
S000139,2025SU,WD-2025SU-MATH-183D,MATH,183,3,Graded,A-,3.77
S000139,2025SU,WD-2025SU-NEUR-101A,NEUR,101,4,Graded,B+,3.43
S000140,2025SU,WD-2025SU-MATH-183A,MATH,183,3,Graded,B,3.01
S000140,2025SU,WD-2025SU-ECON-124C,ECON,124,4,Graded,B+,3.2
S000140,2025SU,WD-2025SU-NEUR-123A,NEUR,123,3,Graded,B,3.13
S000140,2025SU,WD-2025SU-ENVS-133C,ENVS,133,3,Graded,B,3.15
S000140,2025SU,WD-2025SU-POL-120C,POL,120,3,Graded,B,2.98
S000142,2025SU,WD-2025SU-MATH-111A,MATH,111,3,Graded,A,4.0
S000142,2025SU,WD-2025SU-BUS-167D,BUS,167,4,Graded,A,3.86
S000142,2025SU,WD-2025SU-HSSP-123D,HSSP,123,3,Graded,A-,3.8
S000143,2025SU,WD-2025SU-ENVS-125A,ENVS,125,3,Graded,A-,3.74
S000143,2025SU,WD-2025SU-ENG-159B,ENG,159,4,Graded,A-,3.79
S000143,2025SU,WD-2025SU-MATH-143D,MATH,143,4,Graded,A-,3.76
S000144,2025SU,WD-2025SU-ECON-176C,ECON,176,3,Graded,C+,2.48
S000144,2025SU,WD-2025SU-PSYC-178B,PSYC,178,3,Graded,B-,2.63
S000145,2025SU,WD-2025SU-PSYC-147B,PSYC,147,4,Graded,B-,2.84
S000145,2025SU,WD-2025SU-HSSP-166C,HSSP,166,3,Graded,B,2.98
S000145,2025SU,WD-2025SU-ANTH-136A,ANTH,136,3,Graded,B,3.03
S000145,2025SU,WD-2025SU-HIST-174C,HIST,174,3,Graded,B,2.87
S000145,2025SU,WD-2025SU-MATH-148B,MATH,148,3,Graded,B,2.86
S000146,2025SU,WD-2025SU-PSYC-162D,PSYC,162,4,Graded,A-,3.67
S000146,2025SU,WD-2025SU-BUS-104C,BUS,104,3,Graded,A-,3.67
S000147,2025SU,WD-2025SU-PHIL-193A,PHIL,193,3,Graded,B+,3.25
S000147,2025SU,WD-2025SU-BUS-125A,BUS,125,3,Graded,A-,3.65
S000147,2025SU,WD-2025SU-ENVS-158C,ENVS,158,3,Graded,B+,3.31
S000149,2025SU,WD-2025SU-BIOL-130D,BIOL,130,3,Graded,A-,3.65
S000149,2025SU,WD-2025SU-ECON-178B,ECON,178,3,Graded,A-,3.81
S000149,2025SU,WD-2025SU-PHIL-103C,PHIL,103,4,Graded,A-,3.68
S000149,2025SU,WD-2025SU-ECON-107A,ECON,107,3,Graded,A-,3.69
S000150,2025SU,WD-2025SU-ENG-116B,ENG,116,3,Graded,A-,3.81
S000150,2025SU,WD-2025SU-ENVS-122A,ENVS,122,3,Graded,A,3.86
S000150,2025SU,WD-2025SU-PSYC-104D,PSYC,104,3,Graded,A-,3.77
S000150,2025SU,WD-2025SU-POL-189C,POL,189,3,Graded,A,3.89
S000151,2025SU,WD-2025SU-ANTH-146A,ANTH,146,4,Graded,B+,3.42
S000151,2025SU,WD-2025SU-HSSP-102A,HSSP,102,3,Graded,B+,3.45
S000151,2025SU,WD-2025SU-ANTH-102C,ANTH,102,3,Graded,A-,3.56
S000151,2025SU,WD-2025SU-CHEM-122A,CHEM,122,3,Graded,B+,3.48
S000152,2025SU,WD-2025SU-BUS-189D,BUS,189,3,Graded,F,0.5
S000152,2025SU,WD-2025SU-BUS-183C,BUS,183,3,Graded,F,0.57
S000152,2025SU,WD-2025SU-ANTH-165A,ANTH,165,4,Graded,F,0.07
S000153,2025SU,WD-2025SU-POL-160D,POL,160,4,Graded,B-,2.82
S000153,2025SU,WD-2025SU-ENG-127A,ENG,127,4,Graded,B-,2.78
S000153,2025SU,WD-2025SU-PHIL-198D,PHIL,198,3,Graded,B,2.94
S000153,2025SU,WD-2025SU-PSYC-110B,PSYC,110,3,Graded,B-,2.73
S000154,2025SU,WD-2025SU-PHIL-153D,PHIL,153,4,Graded,A,4.0
S000155,2025SU,WD-2025SU-HSSP-101A,HSSP,101,3,Graded,A,3.85
S000155,2025SU,WD-2025SU-NEUR-179D,NEUR,179,3,Graded,A-,3.76
S000155,2025SU,WD-2025SU-ENVS-172D,ENVS,172,3,Graded,A-,3.83
S000155,2025SU,WD-2025SU-CHEM-177D,CHEM,177,3,Graded,A-,3.79
S000156,2025SU,WD-2025SU-HSSP-159B,HSSP,159,3,Graded,B,3.11
S000156,2025SU,WD-2025SU-AMST-149D,AMST,149,4,Graded,B+,3.39
S000156,2025SU,WD-2025SU-PHIL-115B,PHIL,115,4,Graded,A-,3.51
S000156,2025SU,WD-2025SU-PHIL-185A,PHIL,185,3,Graded,B+,3.43
S000156,2025SU,WD-2025SU-AMST-113A,AMST,113,3,Graded,B+,3.26
S000157,2025SU,WD-2025SU-HSSP-155D,HSSP,155,3,Graded,B+,3.4
S000157,2025SU,WD-2025SU-CHEM-171D,CHEM,171,3,Graded,A-,3.66
S000157,2025SU,WD-2025SU-PSYC-168B,PSYC,168,4,Graded,A-,3.5
S000157,2025SU,WD-2025SU-POL-114A,POL,114,3,Graded,B+,3.48
S000159,2025SU,WD-2025SU-CHEM-104C,CHEM,104,3,Graded,B+,3.33
S000159,2025SU,WD-2025SU-ANTH-192C,ANTH,192,3,Graded,B,3.16
S000159,2025SU,WD-2025SU-NEUR-134B,NEUR,134,3,Graded,B+,3.44
S000159,2025SU,WD-2025SU-ECON-112A,ECON,112,4,Graded,B+,3.27
S000162,2025SU,WD-2025SU-POL-160B,POL,160,3,Graded,B+,3.45
S000162,2025SU,WD-2025SU-ANTH-146A,ANTH,146,3,Graded,B+,3.42
S000162,2025SU,WD-2025SU-ANTH-175C,ANTH,175,3,Graded,B+,3.31
S000162,2025SU,WD-2025SU-ECON-161D,ECON,161,3,Graded,B+,3.32
S000164,2025SU,WD-2025SU-HIST-165A,HIST,165,3,Graded,C,1.86
S000164,2025SU,WD-2025SU-MATH-179D,MATH,179,3,Graded,C-,1.82
S000164,2025SU,WD-2025SU-HIST-175C,HIST,175,3,Graded,C-,1.73
S000164,2025SU,WD-2025SU-ENVS-116B,ENVS,116,3,Graded,C,1.88
S000165,2025SU,WD-2025SU-CHEM-101C,CHEM,101,3,Graded,A,3.97
S000165,2025SU,WD-2025SU-ENG-194D,ENG,194,3,Graded,A,3.95
S000165,2025SU,WD-2025SU-AMST-196A,AMST,196,3,Graded,A,4.0
S000165,2025SU,WD-2025SU-AMST-163C,AMST,163,3,Graded,A,3.92
S000165,2025SU,WD-2025SU-PHIL-108A,PHIL,108,3,Graded,A,4.0
S000167,2025SU,WD-2025SU-HIST-139D,HIST,139,3,Graded,B,3.03
S000167,2025SU,WD-2025SU-ECON-176D,ECON,176,4,Graded,B,3.09
S000167,2025SU,WD-2025SU-NEUR-103D,NEUR,103,3,Graded,B+,3.25
S000167,2025SU,WD-2025SU-POL-148A,POL,148,3,Graded,B,2.87
S000167,2025SU,WD-2025SU-CHEM-142D,CHEM,142,3,Graded,B,3.19
S000169,2025SU,WD-2025SU-POL-131D,POL,131,3,Graded,C+,2.3
S000169,2025SU,WD-2025SU-ANTH-178D,ANTH,178,4,Graded,C+,2.21
S000169,2025SU,WD-2025SU-ENG-162C,ENG,162,3,Graded,C+,2.2
S000169,2025SU,WD-2025SU-COSI-163C,COSI,163,3,Graded,C+,2.43
S000170,2025SU,WD-2025SU-POL-147D,POL,147,3,Graded,B,2.92
S000170,2025SU,WD-2025SU-ECON-128C,ECON,128,3,Graded,B-,2.78
S000171,2025SU,WD-2025SU-ECON-198D,ECON,198,3,Graded,B-,2.61
S000171,2025SU,WD-2025SU-NEUR-122C,NEUR,122,3,Graded,B-,2.51
S000171,2025SU,WD-2025SU-ANTH-174D,ANTH,174,3,Graded,B-,2.51
S000171,2025SU,WD-2025SU-PHIL-163C,PHIL,163,4,Graded,C+,2.42
S000172,2025SU,WD-2025SU-CHEM-129B,CHEM,129,4,Graded,B+,3.49
S000172,2025SU,WD-2025SU-MATH-126B,MATH,126,3,Graded,A,3.85
S000172,2025SU,WD-2025SU-ANTH-170A,ANTH,170,3,Graded,A-,3.61
S000172,2025SU,WD-2025SU-AMST-137D,AMST,137,3,Graded,A-,3.84
S000174,2025SU,WD-2025SU-HSSP-161A,HSSP,161,3,Graded,A-,3.84
S000174,2025SU,WD-2025SU-PHIL-189D,PHIL,189,3,Graded,A-,3.61
S000175,2025SU,WD-2025SU-ENG-197B,ENG,197,4,Graded,B-,2.78
S000175,2025SU,WD-2025SU-POL-135D,POL,135,3,Graded,B-,2.81
S000175,2025SU,WD-2025SU-POL-189B,POL,189,3,Graded,B,2.93
S000176,2025SU,WD-2025SU-POL-184C,POL,184,3,Graded,B,2.97
S000176,2025SU,WD-2025SU-HSSP-144D,HSSP,144,3,Graded,B+,3.25
S000176,2025SU,WD-2025SU-MATH-102D,MATH,102,3,Graded,B,3.13
S000176,2025SU,WD-2025SU-COSI-169B,COSI,169,3,Graded,B+,3.21
S000176,2025SU,WD-2025SU-NEUR-102B,NEUR,102,4,Graded,B,2.88
S000177,2025SU,WD-2025SU-CHEM-117D,CHEM,117,4,Graded,A,3.92
S000177,2025SU,WD-2025SU-AMST-122D,AMST,122,3,Graded,A,3.85
S000178,2025SU,WD-2025SU-PSYC-193B,PSYC,193,3,Graded,A-,3.62
S000178,2025SU,WD-2025SU-PSYC-179B,PSYC,179,3,Graded,B+,3.43
S000178,2025SU,WD-2025SU-ENG-170B,ENG,170,4,Graded,B+,3.29
S000178,2025SU,WD-2025SU-PSYC-109B,PSYC,109,3,Graded,B+,3.28
S000179,2025SU,WD-2025SU-HIST-182A,HIST,182,3,Graded,A,4.0
S000179,2025SU,WD-2025SU-COSI-129A,COSI,129,3,Graded,A-,3.69
S000179,2025SU,WD-2025SU-ENVS-175A,ENVS,175,3,Graded,A,3.86
S000179,2025SU,WD-2025SU-BIOL-137C,BIOL,137,3,Graded,A-,3.82
S000179,2025SU,WD-2025SU-COSI-108D,COSI,108,3,Graded,A,3.98
S000181,2025SU,WD-2025SU-NEUR-117B,NEUR,117,3,Graded,A-,3.83
S000181,2025SU,WD-2025SU-NEUR-172D,NEUR,172,3,Graded,A-,3.64
S000181,2025SU,WD-2025SU-ANTH-127A,ANTH,127,3,Graded,A-,3.68
S000182,2025SU,WD-2025SU-PHIL-119B,PHIL,119,3,Graded,B,3.01
S000183,2025SU,WD-2025SU-HSSP-167D,HSSP,167,3,Graded,B,2.88
S000183,2025SU,WD-2025SU-NEUR-190D,NEUR,190,3,Graded,B,3.14
S000183,2025SU,WD-2025SU-PHIL-192A,PHIL,192,3,Graded,B,2.96
S000183,2025SU,WD-2025SU-HSSP-118A,HSSP,118,3,Graded,B+,3.26
S000183,2025SU,WD-2025SU-CHEM-196A,CHEM,196,4,Graded,B,2.99
S000184,2025SU,WD-2025SU-MATH-132D,MATH,132,3,Graded,A,3.9
S000184,2025SU,WD-2025SU-CHEM-174C,CHEM,174,4,Graded,A-,3.58
S000184,2025SU,WD-2025SU-POL-122A,POL,122,3,Graded,A,3.95
S000184,2025SU,WD-2025SU-CHEM-120B,CHEM,120,3,Graded,A-,3.81
S000184,2025SU,WD-2025SU-BUS-102D,BUS,102,3,Graded,A-,3.74
S000185,2025SU,WD-2025SU-ECON-113C,ECON,113,3,Graded,C-,1.68
S000185,2025SU,WD-2025SU-AMST-147D,AMST,147,3,Graded,C-,1.68
S000185,2025SU,WD-2025SU-ENVS-189B,ENVS,189,3,Graded,C-,1.53
S000185,2025SU,WD-2025SU-HIST-179B,HIST,179,3,Graded,C-,1.7
S000185,2025SU,WD-2025SU-NEUR-156A,NEUR,156,3,Graded,C-,1.84
S000186,2025SU,WD-2025SU-ANTH-186C,ANTH,186,3,Graded,A-,3.6
S000186,2025SU,WD-2025SU-ENG-190B,ENG,190,4,Graded,A-,3.66
S000186,2025SU,WD-2025SU-BUS-189A,BUS,189,4,Graded,A-,3.68
S000187,2025SU,WD-2025SU-HSSP-124C,HSSP,124,4,Graded,B+,3.2
S000187,2025SU,WD-2025SU-ENVS-160A,ENVS,160,3,Graded,B+,3.28
S000187,2025SU,WD-2025SU-ENVS-123A,ENVS,123,3,Graded,B,3.17
S000187,2025SU,WD-2025SU-ENVS-102A,ENVS,102,4,Graded,B,3.08
S000187,2025SU,WD-2025SU-CHEM-114C,CHEM,114,3,Graded,B,2.96
S000188,2025SU,WD-2025SU-ECON-181C,ECON,181,3,Graded,B+,3.24
S000188,2025SU,WD-2025SU-BUS-155A,BUS,155,3,Graded,B,3.07
S000188,2025SU,WD-2025SU-ENVS-180C,ENVS,180,3,Graded,B,2.95
S000188,2025SU,WD-2025SU-PSYC-184D,PSYC,184,3,Graded,B,3.09
S000188,2025SU,WD-2025SU-POL-100A,POL,100,4,Graded,B,3.16
S000189,2025SU,WD-2025SU-BUS-169C,BUS,169,3,Graded,A-,3.75
S000189,2025SU,WD-2025SU-COSI-176A,COSI,176,3,Graded,A-,3.65
S000189,2025SU,WD-2025SU-HIST-135A,HIST,135,3,Graded,A-,3.77
S000189,2025SU,WD-2025SU-HIST-111B,HIST,111,3,Graded,A-,3.76
S000189,2025SU,WD-2025SU-PSYC-161A,PSYC,161,3,Graded,B+,3.45
S000190,2025SU,WD-2025SU-ANTH-101A,ANTH,101,3,Graded,A-,3.75
S000190,2025SU,WD-2025SU-MATH-160C,MATH,160,3,Graded,A-,3.53
S000190,2025SU,WD-2025SU-NEUR-134C,NEUR,134,3,Graded,A-,3.74
S000190,2025SU,WD-2025SU-ENG-170C,ENG,170,3,Graded,A,3.89
S000190,2025SU,WD-2025SU-COSI-116D,COSI,116,3,Graded,A-,3.66
S000191,2025SU,WD-2025SU-BIOL-148D,BIOL,148,3,Graded,B+,3.23
S000191,2025SU,WD-2025SU-BIOL-113C,BIOL,113,3,Graded,B+,3.27
S000191,2025SU,WD-2025SU-AMST-105A,AMST,105,4,Graded,B+,3.34
S000191,2025SU,WD-2025SU-PHIL-193B,PHIL,193,3,Graded,B+,3.34
S000191,2025SU,WD-2025SU-ENVS-113D,ENVS,113,4,Graded,B+,3.23
S000192,2025SU,WD-2025SU-HSSP-138B,HSSP,138,3,Graded,B-,2.82
S000192,2025SU,WD-2025SU-PSYC-144B,PSYC,144,3,Graded,B-,2.73
S000192,2025SU,WD-2025SU-CHEM-120B,CHEM,120,3,Graded,B-,2.74
S000192,2025SU,WD-2025SU-HIST-114B,HIST,114,3,Graded,B-,2.71
S000193,2025SU,WD-2025SU-ENVS-146C,ENVS,146,3,Graded,B-,2.6
S000193,2025SU,WD-2025SU-ENG-183A,ENG,183,3,Graded,B-,2.58
S000193,2025SU,WD-2025SU-POL-156D,POL,156,3,Graded,C+,2.43
S000194,2025SU,WD-2025SU-HSSP-123B,HSSP,123,3,Graded,A-,3.66
S000194,2025SU,WD-2025SU-ANTH-139A,ANTH,139,3,Graded,A-,3.64
S000194,2025SU,WD-2025SU-ANTH-162A,ANTH,162,3,Graded,A-,3.69
S000194,2025SU,WD-2025SU-MATH-141C,MATH,141,3,Graded,A-,3.65
S000195,2025SU,WD-2025SU-ENG-147B,ENG,147,3,Graded,B,2.89
S000195,2025SU,WD-2025SU-MATH-113B,MATH,113,4,Graded,B,2.98
S000196,2025SU,WD-2025SU-HSSP-115D,HSSP,115,3,Graded,A,3.86
S000196,2025SU,WD-2025SU-MATH-199C,MATH,199,3,Graded,A-,3.79
S000196,2025SU,WD-2025SU-MATH-182D,MATH,182,3,Graded,A,4.0
S000196,2025SU,WD-2025SU-ENG-183C,ENG,183,3,Graded,A,3.88
S000197,2025SU,WD-2025SU-ANTH-149B,ANTH,149,3,Graded,A,4.0
S000197,2025SU,WD-2025SU-BIOL-167C,BIOL,167,3,Graded,A,3.89
S000197,2025SU,WD-2025SU-BIOL-159A,BIOL,159,3,Graded,A,3.98
S000197,2025SU,WD-2025SU-ECON-152D,ECON,152,3,Graded,A,4.0
S000198,2025SU,WD-2025SU-ENVS-181A,ENVS,181,3,Graded,B+,3.2
S000198,2025SU,WD-2025SU-BUS-193C,BUS,193,3,Graded,B-,2.84
S000198,2025SU,WD-2025SU-HIST-141B,HIST,141,3,Graded,B,2.89
S000198,2025SU,WD-2025SU-POL-153B,POL,153,4,Graded,B,3.07
S000198,2025SU,WD-2025SU-HSSP-169B,HSSP,169,3,Graded,B,3.18
S000200,2025SU,WD-2025SU-ANTH-107C,ANTH,107,3,Graded,B+,3.49
S000200,2025SU,WD-2025SU-AMST-106A,AMST,106,3,Graded,A-,3.83
S000200,2025SU,WD-2025SU-BUS-176D,BUS,176,3,Graded,A-,3.66
S000200,2025SU,WD-2025SU-PSYC-174D,PSYC,174,3,Graded,A-,3.64
S000201,2025SU,WD-2025SU-ECON-113B,ECON,113,4,Graded,B,3.14
S000201,2025SU,WD-2025SU-NEUR-126A,NEUR,126,3,Graded,B,3.08
S000201,2025SU,WD-2025SU-PHIL-182C,PHIL,182,3,Graded,B,3.05
S000201,2025SU,WD-2025SU-HSSP-170C,HSSP,170,3,Graded,B+,3.24
S000202,2025SU,WD-2025SU-POL-189C,POL,189,4,Graded,A-,3.8
S000202,2025SU,WD-2025SU-BUS-184C,BUS,184,3,Graded,A,3.85
S000203,2025SU,WD-2025SU-MATH-131D,MATH,131,4,Graded,F,0.27
S000203,2025SU,WD-2025SU-NEUR-108C,NEUR,108,4,Graded,F,0.25
S000203,2025SU,WD-2025SU-BIOL-114A,BIOL,114,3,Graded,F,0.12
S000204,2025SU,WD-2025SU-ENG-104D,ENG,104,3,Graded,B,3.14
S000204,2025SU,WD-2025SU-PSYC-111B,PSYC,111,3,Graded,B,3.19
S000204,2025SU,WD-2025SU-PSYC-112C,PSYC,112,3,Graded,B,3.19
S000204,2025SU,WD-2025SU-ENG-123B,ENG,123,3,Graded,B,3.07
S000205,2025SU,WD-2025SU-POL-190D,POL,190,3,Graded,F,0.74
