student_id,term_code,workday_course_section_id,subject,catalog_number,credits,grading_basis,letter_grade,grade_points
S000115,2024SU,WD-2024SU-BUS-114B,BUS,114,3,Graded,C,2.01
S000115,2024SU,WD-2024SU-MATH-192D,MATH,192,3,Graded,C,1.98
S000115,2024SU,WD-2024SU-BUS-159A,BUS,159,4,Graded,C+,2.36
S000116,2024SU,WD-2024SU-PHIL-122A,PHIL,122,3,Graded,C-,1.64
S000116,2024SU,WD-2024SU-POL-193C,POL,193,4,Graded,C,1.85
S000116,2024SU,WD-2024SU-CHEM-195D,CHEM,195,3,Graded,C-,1.76
S000116,2024SU,WD-2024SU-CHEM-189C,CHEM,189,4,Graded,C-,1.69
S000116,2024SU,WD-2024SU-ANTH-182D,ANTH,182,3,Graded,C-,1.75
S000117,2024SU,WD-2024SU-BUS-122C,BUS,122,4,Graded,F,0.95
S000117,2024SU,WD-2024SU-BUS-132D,BUS,132,3,Graded,D,1.15
S000117,2024SU,WD-2024SU-BIOL-106A,BIOL,106,3,Graded,D,1.0
S000117,2024SU,WD-2024SU-HSSP-110A,HSSP,110,3,Graded,D,1.13
S000118,2024SU,WD-2024SU-HIST-198D,HIST,198,3,Graded,A-,3.55
S000118,2024SU,WD-2024SU-ANTH-174A,ANTH,174,3,Graded,B+,3.42
S000118,2024SU,WD-2024SU-PHIL-186D,PHIL,186,3,Graded,B+,3.31
S000118,2024SU,WD-2024SU-HSSP-153A,HSSP,153,3,Graded,B+,3.34
S000119,2024SU,WD-2024SU-CHEM-175C,CHEM,175,3,Graded,B-,2.64
S000119,2024SU,WD-2024SU-AMST-120A,AMST,120,4,Graded,B,2.86
S000119,2024SU,WD-2024SU-POL-165D,POL,165,3,Graded,B-,2.68
S000119,2024SU,WD-2024SU-COSI-116B,COSI,116,4,Graded,B-,2.82
S000120,2024SU,WD-2024SU-ENG-161D,ENG,161,3,Graded,A,4.0
S000120,2024SU,WD-2024SU-PHIL-133C,PHIL,133,3,Graded,A,3.87
S000120,2024SU,WD-2024SU-ANTH-114D,ANTH,114,3,Graded,A,4.0
S000120,2024SU,WD-2024SU-PSYC-184D,PSYC,184,3,Graded,A-,3.84
S000120,2024SU,WD-2024SU-NEUR-179A,NEUR,179,3,Graded,A,4.0
S000121,2024SU,WD-2024SU-BIOL-189A,BIOL,189,3,Graded,B-,2.64
S000121,2024SU,WD-2024SU-PHIL-118B,PHIL,118,3,Graded,B,2.97
S000121,2024SU,WD-2024SU-PHIL-114A,PHIL,114,3,Graded,B,2.86
S000121,2024SU,WD-2024SU-CHEM-133B,CHEM,133,3,Graded,B,2.98
S000124,2024SU,WD-2024SU-PSYC-171D,PSYC,171,4,Graded,C+,2.23
S000124,2024SU,WD-2024SU-BIOL-186D,BIOL,186,4,Graded,C+,2.25
S000124,2024SU,WD-2024SU-HSSP-187B,HSSP,187,3,Graded,C+,2.24
S000124,2024SU,WD-2024SU-ECON-149D,ECON,149,3,Graded,C+,2.28
S000126,2024SU,WD-2024SU-NEUR-175B,NEUR,175,4,Graded,C,1.88
S000126,2024SU,WD-2024SU-ENG-168D,ENG,168,3,Graded,C-,1.82
S000126,2024SU,WD-2024SU-ANTH-104D,ANTH,104,4,Graded,C,1.87
S000126,2024SU,WD-2024SU-CHEM-196C,CHEM,196,3,Graded,C,1.94
S000127,2024SU,WD-2024SU-COSI-142B,COSI,142,3,Graded,A,4.0
S000127,2024SU,WD-2024SU-HSSP-113D,HSSP,113,3,Graded,A,4.0
S000127,2024SU,WD-2024SU-BIOL-143C,BIOL,143,3,Graded,A,4.0
S000127,2024SU,WD-2024SU-CHEM-110D,CHEM,110,3,Graded,A,4.0
S000127,2024SU,WD-2024SU-CHEM-184D,CHEM,184,3,Graded,A,4.0
S000128,2024SU,WD-2024SU-NEUR-142B,NEUR,142,3,Graded,B+,3.23
S000128,2024SU,WD-2024SU-HSSP-127C,HSSP,127,3,Graded,B,3.02
S000128,2024SU,WD-2024SU-BUS-111A,BUS,111,3,Graded,B,3.19
S000128,2024SU,WD-2024SU-HIST-173B,HIST,173,4,Graded,B+,3.2
S000128,2024SU,WD-2024SU-CHEM-136B,CHEM,136,3,Graded,B,3.18
S000129,2024SU,WD-2024SU-PSYC-129A,PSYC,129,3,Graded,B-,2.68
S000129,2024SU,WD-2024SU-BUS-115C,BUS,115,3,Graded,B-,2.54
S000129,2024SU,WD-2024SU-ANTH-178D,ANTH,178,4,Graded,B-,2.78
S000129,2024SU,WD-2024SU-ECON-153B,ECON,153,3,Graded,B-,2.74
S000130,2024SU,WD-2024SU-PHIL-168D,PHIL,168,3,Graded,A,3.91
S000130,2024SU,WD-2024SU-BIOL-187D,BIOL,187,4,Graded,A,3.96
S000130,2024SU,WD-2024SU-ANTH-108C,ANTH,108,3,Graded,A,3.93
S000131,2024SU,WD-2024SU-ANTH-113B,ANTH,113,3,Graded,A,3.93
S000131,2024SU,WD-2024SU-ENVS-191C,ENVS,191,3,Graded,A-,3.74
S000132,2024SU,WD-2024SU-AMST-153A,AMST,153,4,Graded,A-,3.5
S000132,2024SU,WD-2024SU-ENVS-102B,ENVS,102,3,Graded,B+,3.34
S000133,2024SU,WD-2024SU-BIOL-196B,BIOL,196,4,Graded,A-,3.65
S000133,2024SU,WD-2024SU-ENVS-188D,ENVS,188,3,Graded,A-,3.71
S000135,2024SU,WD-2024SU-ENG-158D,ENG,158,3,Graded,B-,2.52
S000136,2024SU,WD-2024SU-PSYC-106B,PSYC,106,3,Graded,A,3.91
S000136,2024SU,WD-2024SU-BIOL-135B,BIOL,135,3,Graded,A-,3.72
S000137,2024SU,WD-2024SU-MATH-126C,MATH,126,3,Graded,F,0.43
S000137,2024SU,WD-2024SU-ANTH-173C,ANTH,173,3,Graded,F,0.46
S000137,2024SU,WD-2024SU-POL-198C,POL,198,3,Graded,F,0.39
S000137,2024SU,WD-2024SU-POL-180B,POL,180,3,Graded,F,0.55
S000138,2024SU,WD-2024SU-PHIL-196A,PHIL,196,3,Graded,B,3.16
S000138,2024SU,WD-2024SU-PHIL-160D,PHIL,160,3,Graded,B+,3.33
S000138,2024SU,WD-2024SU-HSSP-164C,HSSP,164,3,Graded,B+,3.49
S000138,2024SU,WD-2024SU-PSYC-121B,PSYC,121,3,Graded,A-,3.5
S000138,2024SU,WD-2024SU-CHEM-166D,CHEM,166,3,Graded,A-,3.74
S000139,2024SU,WD-2024SU-CHEM-125C,CHEM,125,3,Graded,A,3.92
S000140,2024SU,WD-2024SU-PHIL-106C,PHIL,106,3,Graded,B+,3.33
S000140,2024SU,WD-2024SU-ENVS-141B,ENVS,141,4,Graded,B+,3.28
S000140,2024SU,WD-2024SU-PSYC-104D,PSYC,104,3,Graded,B,3.1
S000141,2024SU,WD-2024SU-HIST-149A,HIST,149,3,Graded,A-,3.58
S000141,2024SU,WD-2024SU-HIST-126D,HIST,126,3,Graded,B+,3.42
S000141,2024SU,WD-2024SU-ENG-161A,ENG,161,3,Graded,B+,3.46
S000141,2024SU,WD-2024SU-ANTH-103A,ANTH,103,3,Graded,B+,3.49
S000142,2024SU,WD-2024SU-AMST-111A,AMST,111,3,Graded,A-,3.67
S000142,2024SU,WD-2024SU-MATH-197A,MATH,197,4,Graded,B+,3.49
S000142,2024SU,WD-2024SU-AMST-124A,AMST,124,4,Graded,A-,3.57
S000142,2024SU,WD-2024SU-BIOL-196D,BIOL,196,3,Graded,A-,3.61
S000142,2024SU,WD-2024SU-ECON-159D,ECON,159,3,Graded,A-,3.6
S000143,2024SU,WD-2024SU-CHEM-136A,CHEM,136,3,Graded,A,3.89
S000144,2024SU,WD-2024SU-PSYC-153A,PSYC,153,3,Graded,B,3.03
S000144,2024SU,WD-2024SU-CHEM-191A,CHEM,191,4,Graded,B,3.05
S000144,2024SU,WD-2024SU-ECON-116B,ECON,116,3,Graded,B,3.03
S000144,2024SU,WD-2024SU-ANTH-169C,ANTH,169,3,Graded,B,2.89
S000144,2024SU,WD-2024SU-BUS-132B,BUS,132,3,Graded,B,2.88
S000145,2024SU,WD-2024SU-HIST-113A,HIST,113,3,Graded,B+,3.26
S000145,2024SU,WD-2024SU-POL-155C,POL,155,3,Graded,B+,3.43
S000145,2024SU,WD-2024SU-ANTH-114B,ANTH,114,3,Graded,A-,3.6
S000145,2024SU,WD-2024SU-ENVS-133A,ENVS,133,3,Graded,B+,3.39
S000145,2024SU,WD-2024SU-PSYC-116D,PSYC,116,3,Graded,B+,3.42
S000146,2024SU,WD-2024SU-PSYC-157A,PSYC,157,3,Graded,B,3.19
S000146,2024SU,WD-2024SU-MATH-164A,MATH,164,3,Graded,B,3.08
S000146,2024SU,WD-2024SU-ANTH-163D,ANTH,163,3,Graded,B+,3.34
S000146,2024SU,WD-2024SU-BIOL-149B,BIOL,149,3,Graded,B+,3.26
S000146,2024SU,WD-2024SU-POL-131B,POL,131,4,Graded,B+,3.32
S000147,2024SU,WD-2024SU-HSSP-178B,HSSP,178,3,Graded,B,3.04
S000147,2024SU,WD-2024SU-HIST-100B,HIST,100,3,Graded,B,2.87
S000147,2024SU,WD-2024SU-NEUR-148D,NEUR,148,3,Graded,B,3.0
S000148,2024SU,WD-2024SU-BIOL-193D,BIOL,193,3,Graded,F,0.66
S000148,2024SU,WD-2024SU-POL-196A,POL,196,3,Graded,F,0.62
S000148,2024SU,WD-2024SU-NEUR-165D,NEUR,165,3,Graded,F,0.73
S000150,2024SU,WD-2024SU-ANTH-156D,ANTH,156,3,Graded,B+,3.34
S000150,2024SU,WD-2024SU-NEUR-167D,NEUR,167,3,Graded,B+,3.43
S000151,2024SU,WD-2024SU-BIOL-137C,BIOL,137,3,Graded,B-,2.54
S000151,2024SU,WD-2024SU-CHEM-188B,CHEM,188,3,Graded,B-,2.62
S000151,2024SU,WD-2024SU-PSYC-169A,PSYC,169,3,Graded,B-,2.75
S000151,2024SU,WD-2024SU-POL-194A,POL,194,3,Graded,B-,2.58
S000152,2024SU,WD-2024SU-MATH-106B,MATH,106,4,Graded,F,0.94
S000152,2024SU,WD-2024SU-ECON-123C,ECON,123,3,Graded,D,1.3
S000152,2024SU,WD-2024SU-ENG-124A,ENG,124,3,Graded,D,1.15
S000152,2024SU,WD-2024SU-BIOL-104B,BIOL,104,4,Graded,D,1.19
S000153,2024SU,WD-2024SU-BUS-145C,BUS,145,3,Graded,B+,3.24
S000153,2024SU,WD-2024SU-MATH-141D,MATH,141,4,Graded,B-,2.8
S000153,2024SU,WD-2024SU-PHIL-102A,PHIL,102,3,Graded,B+,3.24
S000154,2024SU,WD-2024SU-MATH-138D,MATH,138,3,Graded,A-,3.71
S000154,2024SU,WD-2024SU-BUS-196B,BUS,196,3,Graded,A,3.96
S000154,2024SU,WD-2024SU-PSYC-164C,PSYC,164,4,Graded,A-,3.8
S000154,2024SU,WD-2024SU-ECON-111B,ECON,111,3,Graded,A,3.96
S000155,2024SU,WD-2024SU-COSI-179D,COSI,179,3,Graded,A,3.97
S000155,2024SU,WD-2024SU-HSSP-135B,HSSP,135,3,Graded,A,4.0
S000155,2024SU,WD-2024SU-ANTH-103B,ANTH,103,3,Graded,A,4.0
S000155,2024SU,WD-2024SU-NEUR-169A,NEUR,169,3,Graded,A,4.0
S000156,2024SU,WD-2024SU-HIST-157D,HIST,157,3,Graded,B,2.95
S000156,2024SU,WD-2024SU-HIST-107A,HIST,107,4,Graded,B,3.11
S000156,2024SU,WD-2024SU-ENVS-136C,ENVS,136,3,Graded,B-,2.82
S000156,2024SU,WD-2024SU-BIOL-115D,BIOL,115,3,Graded,B,2.91
S000159,2024SU,WD-2024SU-HSSP-113C,HSSP,113,4,Graded,B,3.11
S000159,2024SU,WD-2024SU-COSI-187B,COSI,187,3,Graded,B,3.05
S000159,2024SU,WD-2024SU-ENVS-182A,ENVS,182,3,Graded,B+,3.42
S000159,2024SU,WD-2024SU-COSI-115B,COSI,115,3,Graded,B,2.98
S000159,2024SU,WD-2024SU-BUS-198A,BUS,198,3,Graded,B+,3.23
S000161,2024SU,WD-2024SU-AMST-156A,AMST,156,4,Graded,A,3.87
S000162,2024SU,WD-2024SU-ENG-128D,ENG,128,3,Graded,A-,3.82
S000162,2024SU,WD-2024SU-PHIL-103A,PHIL,103,3,Graded,A,3.89
S000162,2024SU,WD-2024SU-ENG-107B,ENG,107,3,Graded,A,4.0
S000162,2024SU,WD-2024SU-COSI-100D,COSI,100,3,Graded,A,3.94
S000162,2024SU,WD-2024SU-ENVS-191B,ENVS,191,3,Graded,A,4.0
S000163,2024SU,WD-2024SU-AMST-102C,AMST,102,4,Graded,C+,2.35
S000163,2024SU,WD-2024SU-PHIL-152A,PHIL,152,3,Graded,B-,2.65
S000165,2024SU,WD-2024SU-CHEM-134A,CHEM,134,3,Graded,A-,3.59
S000165,2024SU,WD-2024SU-HSSP-134C,HSSP,134,3,Graded,B+,3.35
S000165,2024SU,WD-2024SU-ENVS-155A,ENVS,155,3,Graded,B+,3.46
S000165,2024SU,WD-2024SU-NEUR-130B,NEUR,130,4,Graded,A-,3.58
S000165,2024SU,WD-2024SU-AMST-143D,AMST,143,3,Graded,B+,3.47
S000166,2024SU,WD-2024SU-ENVS-197A,ENVS,197,3,Graded,D,1.0
S000166,2024SU,WD-2024SU-ENG-140B,ENG,140,3,Graded,D,1.05
S000166,2024SU,WD-2024SU-MATH-167C,MATH,167,3,Graded,F,0.9
S000166,2024SU,WD-2024SU-PHIL-147C,PHIL,147,3,Graded,D,1.06
S000166,2024SU,WD-2024SU-MATH-196C,MATH,196,4,Graded,D,1.03
S000167,2024SU,WD-2024SU-COSI-190A,COSI,190,4,Graded,B,2.94
S000167,2024SU,WD-2024SU-PSYC-127C,PSYC,127,3,Graded,B,3.09
S000167,2024SU,WD-2024SU-HSSP-137B,HSSP,137,4,Graded,B,3.09
S000167,2024SU,WD-2024SU-ENVS-101B,ENVS,101,3,Graded,B,3.11
S000167,2024SU,WD-2024SU-AMST-188B,AMST,188,3,Graded,B,3.07
S000169,2024SU,WD-2024SU-HSSP-176B,HSSP,176,3,Graded,C-,1.7
S000169,2024SU,WD-2024SU-POL-130C,POL,130,3,Graded,C,1.95
S000170,2024SU,WD-2024SU-NEUR-106B,NEUR,106,3,Graded,B,2.85
S000170,2024SU,WD-2024SU-HSSP-190B,HSSP,190,3,Graded,B-,2.83
S000170,2024SU,WD-2024SU-BUS-192B,BUS,192,3,Graded,B-,2.69
S000170,2024SU,WD-2024SU-PHIL-135A,PHIL,135,3,Graded,B,3.03
S000170,2024SU,WD-2024SU-HIST-117D,HIST,117,3,Graded,B-,2.8
S000171,2024SU,WD-2024SU-PSYC-121C,PSYC,121,3,Graded,C,1.94
S000171,2024SU,WD-2024SU-BIOL-195D,BIOL,195,3,Graded,C,2.02
S000171,2024SU,WD-2024SU-ENVS-153A,ENVS,153,3,Graded,C,1.98
S000171,2024SU,WD-2024SU-ECON-159D,ECON,159,3,Graded,C-,1.67
S000171,2024SU,WD-2024SU-NEUR-155A,NEUR,155,3,Graded,C,2.13
S000172,2024SU,WD-2024SU-ENVS-119D,ENVS,119,3,Graded,A-,3.52
S000172,2024SU,WD-2024SU-PSYC-172D,PSYC,172,4,Graded,B+,3.3
S000172,2024SU,WD-2024SU-ANTH-188B,ANTH,188,3,Graded,B+,3.48
S000172,2024SU,WD-2024SU-HIST-115C,HIST,115,3,Graded,A-,3.61
S000174,2024SU,WD-2024SU-MATH-102B,MATH,102,3,Graded,A-,3.83
S000174,2024SU,WD-2024SU-MATH-104A,MATH,104,3,Graded,A,3.87
S000174,2024SU,WD-2024SU-HIST-108A,HIST,108,3,Graded,A-,3.74
S000174,2024SU,WD-2024SU-NEUR-100D,NEUR,100,3,Graded,A,4.0
S000175,2024SU,WD-2024SU-BUS-182B,BUS,182,3,Graded,B-,2.68
S000175,2024SU,WD-2024SU-COSI-177D,COSI,177,4,Graded,B,2.92
S000175,2024SU,WD-2024SU-BIOL-107C,BIOL,107,4,Graded,B,2.98
S000176,2024SU,WD-2024SU-POL-114B,POL,114,3,Graded,B,2.85
S000176,2024SU,WD-2024SU-PHIL-179D,PHIL,179,3,Graded,B,2.92
S000177,2024SU,WD-2024SU-COSI-139C,COSI,139,3,Graded,B+,3.23
S000177,2024SU,WD-2024SU-BUS-114A,BUS,114,3,Graded,B+,3.25
S000177,2024SU,WD-2024SU-NEUR-167B,NEUR,167,4,Graded,B+,3.44
S000177,2024SU,WD-2024SU-MATH-167C,MATH,167,3,Graded,B+,3.36
S000179,2024SU,WD-2024SU-HSSP-155B,HSSP,155,3,Graded,A,3.85
S000179,2024SU,WD-2024SU-NEUR-103C,NEUR,103,3,Graded,A,3.94
S000179,2024SU,WD-2024SU-BUS-132A,BUS,132,3,Graded,A,3.98
S000179,2024SU,WD-2024SU-ENVS-161C,ENVS,161,3,Graded,A,3.92
S000179,2024SU,WD-2024SU-PHIL-148B,PHIL,148,3,Graded,A,3.94
S000180,2024SU,WD-2024SU-BIOL-185B,BIOL,185,3,Graded,A-,3.73
S000180,2024SU,WD-2024SU-ENVS-133C,ENVS,133,3,Graded,A-,3.63
S000180,2024SU,WD-2024SU-BUS-141C,BUS,141,4,Graded,A-,3.59
S000180,2024SU,WD-2024SU-NEUR-143A,NEUR,143,3,Graded,A-,3.75
S000182,2024SU,WD-2024SU-HSSP-185A,HSSP,185,4,Graded,B+,3.36
S000183,2024SU,WD-2024SU-COSI-125D,COSI,125,3,Graded,B+,3.2
S000183,2024SU,WD-2024SU-BIOL-139D,BIOL,139,3,Graded,B+,3.21
S000183,2024SU,WD-2024SU-ANTH-132D,ANTH,132,3,Graded,B+,3.41
S000183,2024SU,WD-2024SU-BIOL-175D,BIOL,175,3,Graded,B+,3.27
S000183,2024SU,WD-2024SU-COSI-117D,COSI,117,3,Graded,B+,3.43
S000185,2024SU,WD-2024SU-CHEM-100A,CHEM,100,3,Graded,C-,1.63
S000185,2024SU,WD-2024SU-ENG-129C,ENG,129,4,Graded,C-,1.57
S000185,2024SU,WD-2024SU-PSYC-112B,PSYC,112,3,Graded,C-,1.82
S000185,2024SU,WD-2024SU-ANTH-165C,ANTH,165,3,Graded,C-,1.61
S000186,2024SU,WD-2024SU-ECON-184A,ECON,184,3,Graded,A,4.0
S000186,2024SU,WD-2024SU-ECON-147D,ECON,147,3,Graded,A,3.96
S000186,2024SU,WD-2024SU-MATH-113C,MATH,113,4,Graded,A,3.94
S000186,2024SU,WD-2024SU-ECON-144A,ECON,144,3,Graded,A,4.0
S000187,2024SU,WD-2024SU-POL-184B,POL,184,4,Graded,B,3.08
S000187,2024SU,WD-2024SU-HIST-126B,HIST,126,4,Graded,B,3.02
S000187,2024SU,WD-2024SU-ANTH-101B,ANTH,101,4,Graded,B,3.05
S000187,2024SU,WD-2024SU-NEUR-107B,NEUR,107,3,Graded,B,2.95
S000188,2024SU,WD-2024SU-COSI-115C,COSI,115,3,Graded,B+,3.43
S000188,2024SU,WD-2024SU-ECON-105D,ECON,105,3,Graded,B+,3.23
S000188,2024SU,WD-2024SU-ENVS-143C,ENVS,143,4,Graded,B+,3.21
S000188,2024SU,WD-2024SU-COSI-140A,COSI,140,4,Graded,B+,3.49
S000188,2024SU,WD-2024SU-BIOL-108A,BIOL,108,3,Graded,B+,3.37
S000190,2024SU,WD-2024SU-COSI-146C,COSI,146,3,Graded,A-,3.58
S000190,2024SU,WD-2024SU-CHEM-196A,CHEM,196,3,Graded,A-,3.54
S000190,2024SU,WD-2024SU-MATH-128C,MATH,128,3,Graded,A-,3.69
S000190,2024SU,WD-2024SU-ENG-174C,ENG,174,3,Graded,A-,3.64
S000190,2024SU,WD-2024SU-ECON-194B,ECON,194,3,Graded,A-,3.55
S000191,2024SU,WD-2024SU-ANTH-178B,ANTH,178,3,Graded,B+,3.28
S000191,2024SU,WD-2024SU-ENVS-165C,ENVS,165,3,Graded,B+,3.27
S000191,2024SU,WD-2024SU-NEUR-143D,NEUR,143,3,Graded,B,3.09
S000191,2024SU,WD-2024SU-MATH-171B,MATH,171,4,Graded,B,3.08
S000192,2024SU,WD-2024SU-NEUR-126D,NEUR,126,3,Graded,C+,2.49
S000192,2024SU,WD-2024SU-HSSP-149A,HSSP,149,3,Graded,C+,2.38
S000192,2024SU,WD-2024SU-PSYC-195D,PSYC,195,3,Graded,C+,2.43
S000192,2024SU,WD-2024SU-ANTH-151B,ANTH,151,3,Graded,C+,2.33
S000192,2024SU,WD-2024SU-ECON-155B,ECON,155,3,Graded,C+,2.49
S000193,2024SU,WD-2024SU-HSSP-157A,HSSP,157,3,Graded,B-,2.82
S000193,2024SU,WD-2024SU-BUS-192B,BUS,192,3,Graded,B,2.86
S000193,2024SU,WD-2024SU-NEUR-107A,NEUR,107,3,Graded,B-,2.71
S000193,2024SU,WD-2024SU-MATH-141B,MATH,141,3,Graded,B-,2.64
S000193,2024SU,WD-2024SU-PSYC-168C,PSYC,168,3,Graded,B-,2.61
S000194,2024SU,WD-2024SU-AMST-191D,AMST,191,3,Graded,A-,3.81
S000194,2024SU,WD-2024SU-BUS-164B,BUS,164,3,Graded,A,3.87
S000194,2024SU,WD-2024SU-HSSP-110C,HSSP,110,3,Graded,A,3.9
S000194,2024SU,WD-2024SU-HSSP-197D,HSSP,197,3,Graded,A-,3.79
S000194,2024SU,WD-2024SU-POL-109A,POL,109,3,Graded,A,4.0
S000194,2024SU,WD-2024SU-PSYC-107B,PSYC,107,3,Graded,A,4.0
S000195,2024SU,WD-2024SU-BIOL-131D,BIOL,131,3,Graded,A-,3.8
S000195,2024SU,WD-2024SU-ENVS-125D,ENVS,125,3,Graded,A,4.0
S000196,2024SU,WD-2024SU-MATH-195A,MATH,195,3,Graded,A-,3.79
S000196,2024SU,WD-2024SU-MATH-183A,MATH,183,3,Graded,A-,3.77
S000196,2024SU,WD-2024SU-ENVS-112B,ENVS,112,3,Graded,A,4.0
S000196,2024SU,WD-2024SU-ECON-131A,ECON,131,3,Graded,A,3.88
S000196,2024SU,WD-2024SU-COSI-126D,COSI,126,3,Graded,A-,3.78
S000197,2024SU,WD-2024SU-BIOL-124D,BIOL,124,3,Graded,A-,3.65
S000197,2024SU,WD-2024SU-PSYC-104A,PSYC,104,3,Graded,A-,3.57
S000197,2024SU,WD-2024SU-AMST-112B,AMST,112,3,Graded,A-,3.82
S000197,2024SU,WD-2024SU-PHIL-166C,PHIL,166,3,Graded,A-,3.77
S000197,2024SU,WD-2024SU-BIOL-152A,BIOL,152,3,Graded,A-,3.67
S000198,2024SU,WD-2024SU-HSSP-124C,HSSP,124,3,Graded,A-,3.67
S000198,2024SU,WD-2024SU-NEUR-176A,NEUR,176,3,Graded,A-,3.64
S000198,2024SU,WD-2024SU-ENVS-148C,ENVS,148,4,Graded,B+,3.48
S000198,2024SU,WD-2024SU-POL-148B,POL,148,3,Graded,B+,3.4
S000201,2024SU,WD-2024SU-COSI-188A,COSI,188,3,Graded,A-,3.6
S000201,2024SU,WD-2024SU-ECON-136B,ECON,136,3,Graded,B+,3.41
S000201,2024SU,WD-2024SU-NEUR-145D,NEUR,145,4,Graded,A-,3.52
S000201,2024SU,WD-2024SU-BUS-135A,BUS,135,3,Graded,B+,3.39
S000201,2024SU,WD-2024SU-AMST-173C,AMST,173,3,Graded,B+,3.48
S000202,2024SU,WD-2024SU-NEUR-166B,NEUR,166,4,Graded,B,3.0
S000202,2024SU,WD-2024SU-ANTH-100A,ANTH,100,3,Graded,B,2.95
S000202,2024SU,WD-2024SU-HIST-188C,HIST,188,4,Graded,B,3.03
S000203,2024SU,WD-2024SU-NEUR-138A,NEUR,138,3,Graded,F,0.44
S000203,2024SU,WD-2024SU-BIOL-131B,BIOL,131,3,Graded,F,0.46
S000203,2024SU,WD-2024SU-MATH-107C,MATH,107,4,Graded,F,0.57
S000203,2024SU,WD-2024SU-BUS-158D,BUS,158,3,Graded,F,0.58
S000204,2024SU,WD-2024SU-PHIL-174A,PHIL,174,4,Graded,C+,2.36
S000204,2024SU,WD-2024SU-PSYC-129C,PSYC,129,3,Graded,B-,2.66
S000204,2024SU,WD-2024SU-MATH-173B,MATH,173,4,Graded,C+,2.48
S000204,2024SU,WD-2024SU-PSYC-141D,PSYC,141,3,Graded,C+,2.47
S000204,2024SU,WD-2024SU-HSSP-118B,HSSP,118,3,Graded,B-,2.64
S000205,2024SU,WD-2024SU-ECON-108C,ECON,108,4,Graded,F,0.49
S000205,2024SU,WD-2024SU-ANTH-184B,ANTH,184,3,Graded,F,0.49
S000205,2024SU,WD-2024SU-PSYC-121D,PSYC,121,3,Graded,F,0.26
S000205,2024SU,WD-2024SU-ECON-135A,ECON,135,3,Graded,F,0.58
S000206,2024SU,WD-2024SU-PHIL-102A,PHIL,102,3,Graded,B+,3.42
S000206,2024SU,WD-2024SU-ECON-162C,ECON,162,4,Graded,B+,3.3
S000206,2024SU,WD-2024SU-ANTH-147A,ANTH,147,4,Graded,B+,3.26
S000206,2024SU,WD-2024SU-AMST-189C,AMST,189,3,Graded,B+,3.37
S000207,2024SU,WD-2024SU-ENG-148D,ENG,148,3,Graded,B,3.02
S000207,2024SU,WD-2024SU-NEUR-106A,NEUR,106,3,Graded,B,2.95
S000207,2024SU,WD-2024SU-PSYC-154A,PSYC,154,3,Graded,B,3.01
S000207,2024SU,WD-2024SU-ECON-154B,ECON,154,3,Graded,B,3.04
S000207,2024SU,WD-2024SU-ANTH-189B,ANTH,189,4,Graded,B,3.01
S000209,2024SU,WD-2024SU-AMST-123C,AMST,123,3,Graded,B+,3.25
S000209,2024SU,WD-2024SU-ANTH-103B,ANTH,103,3,Graded,A-,3.54
S000209,2024SU,WD-2024SU-ECON-102C,ECON,102,3,Graded,B+,3.48
S000209,2024SU,WD-2024SU-COSI-199C,COSI,199,4,Graded,A-,3.73
S000210,2024SU,WD-2024SU-NEUR-111B,NEUR,111,3,Graded,D,1.23
S000211,2024SU,WD-2024SU-ENG-111C,ENG,111,3,Graded,B,2.98
S000211,2024SU,WD-2024SU-BIOL-195D,BIOL,195,3,Graded,B,3.08
S000211,2024SU,WD-2024SU-ECON-114A,ECON,114,3,Graded,B+,3.3
S000211,2024SU,WD-2024SU-CHEM-171D,CHEM,171,3,Graded,B,3.09
S000211,2024SU,WD-2024SU-ENG-199A,ENG,199,3,Graded,B,2.99
S000212,2024SU,WD-2024SU-POL-195C,POL,195,3,Graded,B+,3.2
S000212,2024SU,WD-2024SU-PHIL-124D,PHIL,124,4,Graded,B+,3.38
S000212,2024SU,WD-2024SU-ECON-132D,ECON,132,3,Graded,B+,3.27
S000212,2024SU,WD-2024SU-ENG-161A,ENG,161,4,Graded,B+,3.31
S000213,2024SU,WD-2024SU-ECON-109A,ECON,109,3,Graded,A-,3.71
S000214,2024SU,WD-2024SU-ENG-192D,ENG,192,3,Graded,B+,3.27
S000214,2024SU,WD-2024SU-PHIL-192A,PHIL,192,3,Graded,B,2.98
S000214,2024SU,WD-2024SU-PHIL-123A,PHIL,123,3,Graded,B,3.09
S000214,2024SU,WD-2024SU-CHEM-179A,CHEM,179,3,Graded,B,3.12
S000214,2024SU,WD-2024SU-BIOL-156B,BIOL,156,3,Graded,B,3.02
S000215,2024SU,WD-2024SU-ANTH-198B,ANTH,198,3,Graded,B,2.94
S000215,2024SU,WD-2024SU-PSYC-173C,PSYC,173,3,Graded,B,2.9
S000215,2024SU,WD-2024SU-COSI-144D,COSI,144,3,Graded,B-,2.72
S000215,2024SU,WD-2024SU-HIST-153A,HIST,153,3,Graded,B-,2.79
S000215,2024SU,WD-2024SU-MATH-199D,MATH,199,3,Graded,B,3.06
S000215,2024SU,WD-2024SU-COSI-112A,COSI,112,3,Graded,B-,2.72
S000216,2024SU,WD-2024SU-BIOL-175D,BIOL,175,3,Graded,A,3.85
S000216,2024SU,WD-2024SU-PSYC-101A,PSYC,101,3,Graded,A,3.86
